chain__,iter__,draw__,lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu_log_hazard,sigma_port,z_port[1],sigma_visit,z_visit[1],sigma_time,z_time[1],mu_log_aboard,sigma_ship,z_ship[1],mu_log_r,sigma_r,z_r[1],log_crew_ratio,beta_repeat,ww_logit_base,ww_slope,ww_conc,conc_intercept,conc_slope,conc_sigma,log_lambda_port[1],fleet_time[1],log_lambda_visit[1],lambda_aboard[1],R_onboard[1],lambda_port[1],lambda_visit[1],imported_cases_visit[1],imported_cases[1],attribution_share[1],aboard_cases,secondary_cases,total_incidence,import_share,crew_hazard_ratio,repeat_hazard_ratio,loglik_clinical,loglik_wastewater,loglik_concentration,ww_expected_fraction[1],ww_expected_fraction[2],ww_expected_fraction[3],ww_expected_fraction[4],ww_expected_fraction[5],ww_expected_fraction[6],ww_expected_fraction[7]
1.0,105.0,105.0,-444.0195,0.88478674,0.21111834,4.0,31.0,0.0,462.80686,-10.242514,0.68789015,-0.48722885,0.56663858,-0.024688091,0.45129559,1.7448009,-9.0065247,0.44045503,0.21532691,0.64757267,0.062466687,1.072539,-0.023959106,-0.0075501218,-9.6563256,0.25033662,644459.73,7.8932667,1.1334442,0.35008232,-10.577674,0.78742095,-9.8042424,0.00013480478,2.0433092,2.5478537e-05,5.5216848e-05,0.0049698298,0.0049698298,0.42930678,0.0066054343,1.1424219e-06,0.011576406,0.42930678,0.97632563,0.99247831,-256.86128,-12.491315,0.0,2.0150717e-06,2.0150717e-06,7.9228202e-06,9.4190824e-06,1.0423503e-05,1.1200874e-05,1.1843756e-05
1.0,106.0,106.0,-441.61039,0.97793711,0.21111834,4.0,15.0,0.0,448.33442,-9.8617119,0.47236663,0.64538464,0.31802264,0.52719341,0.81112481,0.88562756,-10.220839,0.56682741,0.36193106,0.32561844,0.065426141,0.18358716,0.04020611,-0.1819803,-9.6962439,0.26065842,389522.75,9.4385921,0.99048063,0.38502158,-9.5568537,0.71835449,-8.6708398,4.4693329e-05,1.4016216,7.0714938e-05,0.00017151501,0.015903397,0.015903397,0.87890317,0.0021899731,1.2249314e-06,0.018094595,0.87890317,1.0410253,0.83361776,-256.73576,-13.220877,0.0,1.678895e-06,1.678895e-06,7.8437089e-06,9.393638e-06,1.0439555e-05,1.1251814e-05,1.1925259e-05
1.0,107.0,107.0,-446.98338,0.81836666,0.21111834,4.0,15.0,0.0,453.42712,-5.7062892,0.28119507,-0.2447925,0.66645331,0.12232799,0.35729389,-1.2160153,-8.7592477,0.36651386,-2.1564667,-1.1587066,0.37535194,0.14623866,-0.86659495,0.11394178,-10.426499,0.14843554,1513002.1,6.7035249,1.0643786,0.19007328,-5.7751236,-0.43447485,-6.1280726,7.1228136e-05,0.3316034,0.0031038139,0.0021807802,0.14536205,0.14536205,0.97653709,0.0034901787,2.3841623e-06,0.14885461,0.97653709,0.42038053,1.1206869,-254.41629,-12.314062,0.0,3.8125384e-06,3.8125384e-06,1.2536238e-05,1.3894393e-05,1.4756178e-05,1.5399875e-05,1.5918453e-05
1.0,108.0,108.0,-444.83351,0.99596326,0.21111834,4.0,31.0,0.0,456.4776,-5.1476779,1.2196561,-0.70715304,0.37915648,2.3969469,1.3381051,2.1453083,-11.668583,0.68751372,1.6802513,-0.3715132,0.63849731,0.6376977,-0.20451983,0.29208447,-11.297032,0.11632072,349415.9,9.3824894,1.182819,0.80292563,-6.0101614,2.8706481,-2.2306954,2.7170281e-05,1.0362983,0.002453692,0.10745368,8.9435442,8.9435442,0.99980112,0.0013313438,0.00044773457,8.9453233,0.99980112,0.81503858,1.3392161,-250.55349,-12.641345,0.0,2.4879175e-06,2.4879175e-06,1.0182167e-05,1.1037119e-05,1.1570138e-05,1.196386e-05,1.2278462e-05
1.0,109.0,109.0,-443.86952,0.9352215,0.21111834,4.0,15.0,0.0,451.94333,-6.4572429,0.85126852,2.0287765,0.2313055,-0.41405997,1.0744064,0.56398844,-11.596317,0.39770808,-0.5390155,-0.84327767,0.19734132,-0.8913363,-0.62337824,0.0096899896,-11.223601,0.053937139,150880.54,6.4663957,0.85688415,0.1105862,-4.7302093,0.6059528,-4.2200309,7.4247793e-06,0.3608925,0.0088246238,0.014698191,1.0511774,1.0511774,0.99963659,0.00036381419,1.8330136e-05,1.0515595,0.99963659,0.5361302,1.0097371,-252.54207,-12.741845,0.0,6.3390815e-06,6.3390815e-06,1.0855784e-05,1.1269306e-05,1.1518469e-05,1.1698587e-05,1.1840237e-05
1.0,110.0,110.0,-442.14721,0.94303089,0.21111834,4.0,15.0,0.0,453.3555,-4.6283406,0.88518635,1.8216531,0.23636027,0.16265153,0.72551537,1.1175063,-12.036501,0.4065006,-0.83745852,-0.57839319,0.17670956,-0.68842395,-0.60696056,0.11270646,-10.974895,0.062330648,236076.14,6.9248888,0.77301831,0.58328519,-3.0158381,0.81076798,-2.1666258,4.2147174e-06,0.49656331,0.049004747,0.11456353,8.2359955,8.2359955,0.99995094,0.00020652115,0.00019754368,8.2363996,0.99995094,0.54500486,1.1193033,-250.48962,-12.934459,0.0,7.2389671e-06,7.2389671e-06,1.5324418e-05,1.6000995e-05,1.6410533e-05,1.6707446e-05,1.6941445e-05
1.0,111.0,111.0,-444.59563,0.82794068,0.21111834,4.0,15.0,0.0,457.02009,-7.4503085,1.4537294,0.63461944,0.64139796,0.14129904,0.43247812,0.3877551,-10.898286,0.53821214,0.73651266,-0.41618044,0.017386353,0.77069649,-0.31124972,-0.1111456,-11.343494,0.040826265,1234702.2,11.164841,0.99021404,0.57939317,-6.5277436,0.16769559,-6.2694191,2.7484575e-05,0.66845858,0.0014623017,0.0018933281,0.15102378,0.15102378,0.99112938,0.0013467442,4.9196814e-06,0.15237544,0.99112938,0.73253092,0.89480846,-254.57492,-10.666656,0.0,6.7394185e-06,6.7394185e-06,9.3588199e-06,9.6273786e-06,9.78805e-06,9.9036764e-06,9.9943057e-06
1.0,112.0,112.0,-452.06471,0.97295278,0.21111834,4.0,15.0,0.0,457.47188,-1.3785783,0.49186034,0.79375112,0.14674967,-2.8340145,0.26675113,-0.079587132,-14.820817,0.52180348,-0.86880936,-0.41775252,0.055348118,0.10308698,1.0330026,-0.19221257,-11.355245,0.051052505,238860.6,8.2200603,1.1440331,0.44284981,-0.98816359,-0.021229957,-1.4252842,2.3254899e-07,0.66229324,0.37225968,0.24044011,40.153146,40.153146,0.99996773,1.1394901e-05,0.0012844924,40.154442,0.99996773,2.8094889,0.82513145,-249.74898,-12.16604,0.0,5.7831206e-06,5.7831206e-06,1.1589373e-05,1.2006822e-05,1.2257951e-05,1.2439308e-05,1.2581827e-05
1.0,113.0,113.0,-444.05634,0.99899226,0.21111834,4.0,31.0,0.0,459.58593,-6.291326,0.84047111,0.65966247,0.72414171,1.084859,0.6561692,1.0423901,-10.83849,0.49675458,0.58705887,-1.040304,0.25957929,-2.3166055,-0.42567141,0.1705443,-11.451325,0.040924179,2256145.4,10.378733,0.98006326,0.29449951,-5.7368988,0.68398427,-4.2673229,2.6275693e-05,0.19366085,0.0032247534,0.014019264,1.0716312,1.0716312,0.99879065,0.0012875089,1.003622e-05,1.0729287,0.99879065,0.65333099,1.1859502,-252.58798,-10.468969,0.0,6.0423393e-06,6.0423393e-06,9.0955864e-06,9.3572792e-06,9.5138385e-06,9.6265058e-06,9.7148158e-06
1.0,114.0,114.0,-445.75131,0.99189165,0.21111834,4.0,15.0,0.0,454.15282,-1.751453,0.9030256,-0.011690219,0.56276766,1.7643163,0.88406774,2.3290266,-11.615818,0.57117368,0.5621212,-0.18742908,0.045469847,0.12404168,0.12610516,0.018508418,-11.542046,0.038980887,175854.29,7.4468057,0.71776943,0.24616142,-1.7620096,2.0590173,1.2899078,1.2438067e-05,0.83377731,0.17169948,3.6324517,351.05779,351.05779,0.99995799,0.00060946526,0.014138098,351.07254,0.99995799,1.1344015,1.0186808,-247.04,-12.538238,0.0,5.6684625e-06,5.6684625e-06,1.0487798e-05,1.0775033e-05,1.0946688e-05,1.1070135e-05,1.1166846e-05
1.0,115.0,115.0,-445.69452,0.9501568,0.21111834,4.0,31.0,0.0,455.42265,-3.1007847,1.3937262,1.584245,0.30595289,1.9328414,1.2003843,1.6820576,-11.889525,0.47472999,-0.12905001,-0.41937033,0.054076423,0.48568875,0.02963989,0.29688115,-11.704962,0.027150224,205166.57,7.8092876,0.70868292,0.089828706,-0.89278086,2.0191155,1.717693,6.454138e-06,0.67495719,0.40951536,5.57166,514.06089,514.06089,0.99996678,0.00031625276,0.016759173,514.07797,0.99996678,1.0300835,1.3456554,-246.61547,-12.356836,0.0,5.6714712e-06,5.6714712e-06,8.7965258e-06,8.9636345e-06,9.0628546e-06,9.1339178e-06,9.1894227e-06
1.0,116.0,116.0,-447.91102,0.99329967,0.21111834,5.0,31.0,0.0,455.61307,-7.3922126,0.52998486,1.6155226,0.26175975,-1.2761423,0.57595963,-0.72212868,-11.801161,0.47745149,0.098077447,-0.58513885,0.84506853,-0.080384456,-0.48511747,-0.34018309,-11.290572,0.0042346933,1040045.9,9.7823928,0.91766937,0.46764937,-6.5360101,-0.41591696,-7.2859698,7.8552093e-06,0.52044596,0.0014502634,0.00068508355,0.051282782,0.051282782,0.99252542,0.00038490526,1.2988416e-06,0.051668986,0.99252542,0.61562488,0.71164002,-255.58917,-11.775099,0.0,1.1780226e-05,1.1780226e-05,1.2132681e-05,1.2168321e-05,1.2189224e-05,1.2204078e-05,1.2215613e-05
1.0,117.0,117.0,-445.55201,0.68389625,0.21111834,4.0,15.0,0.0,459.33145,-6.1177771,0.7966435,2.1110389,0.21585481,-0.57098809,0.61486223,0.78755342,-12.018903,0.73698477,-0.67364506,-1.0143154,0.47303444,0.22130568,-0.23293905,-0.38011201,-11.419854,0.0039999262,123628.87,9.3124566,1.0158698,0.29323196,-4.4360316,0.48423685,-4.0750453,3.6698142e-06,0.40267311,0.011842842,0.016991445,1.3979282,1.3979282,0.99985194,0.0001798209,2.719286e-05,1.3981353,0.99985194,0.79220186,0.68378481,-252.39744,-12.986692,0.0,1.0385237e-05,1.0385237e-05,1.0820251e-05,1.0850291e-05,1.0867902e-05,1.0880415e-05,1.089013e-05
1.0,118.0,118.0,-450.06361,0.93906633,0.21111834,4.0,15.0,0.0,457.59687,-6.5225063,0.63340412,0.54409191,0.48195882,0.14143302,1.1078612,0.33152437,-13.643561,0.032555863,0.91864581,-1.0306944,0.51538715,0.11181236,-1.1071942,0.44341122,-11.63609,0.0029706157,226684.97,10.285032,0.87621251,0.58445722,-6.1778763,0.36728298,-5.7424284,1.2236729e-06,0.3779219,0.0020748296,0.0032069711,0.20165552,0.20165552,0.9996845,5.9959974e-05,3.6821614e-06,0.20171916,0.9996845,0.33048495,1.5580129,-254.06317,-12.108709,0.0,8.4856077e-06,8.4856077e-06,8.6980238e-06,8.7159488e-06,8.7264522e-06,8.7339124e-06,8.7397034e-06
1.0,119.0,119.0,-453.85618,0.96231044,0.21111834,5.0,31.0,0.0,462.46532,-2.5368814,1.507286,-0.18277319,0.5550378,0.95878306,1.9885343,3.325845,-13.053122,0.047586357,-1.6936294,-0.43681701,0.26296634,1.1736485,-0.54985754,0.61325021,-11.94732,0.0056701493,441358.33,9.8843421,0.579017,0.37049473,-2.8123728,6.6135568,4.3333448,1.9774248e-06,0.87968889,0.060062305,76.19873,5580.4402,5580.4402,0.99995749,9.6893814e-05,0.23711504,5580.6774,0.99995749,0.57703201,1.8464229,-244.1008,-11.737515,0.0,5.9885439e-06,5.9885439e-06,6.6527676e-06,6.6789659e-06,6.6943387e-06,6.7052673e-06,6.7137566e-06
1.0,120.0,120.0,-450.74607,0.9143712,0.21111834,5.0,31.0,0.0,462.69215,-10.773353,0.75778546,-1.2638236,0.69940332,1.0245014,0.44271578,0.57939802,-11.375092,0.041070601,-1.6499964,-0.46072275,0.041809671,1.1391591,-0.31919374,0.69772053,-8.2293209,0.32596696,553953.47,9.6878769,0.81648149,0.10044531,-11.731061,0.25650865,-10.758012,1.0725804e-05,0.6615995,8.0401685e-06,2.1274271e-05,0.0016917908,0.0016917908,0.76295252,0.00052556441,7.0858503e-08,0.0022174261,0.76295252,0.72673474,2.0091676,-258.5064,-12.982373,0.0,2.9528967e-06,2.9528967e-06,1.0304408e-05,1.2870905e-05,1.4672077e-05,1.6104895e-05,1.7313763e-05
1.0,121.0,121.0,-442.77072,0.90163439,0.21111834,5.0,31.0,0.0,456.88135,-6.3639154,0.87433507,0.70140546,0.34635824,1.1500312,0.91167556,0.86435103,-10.789535,0.15532353,1.0172161,-0.63798193,0.096856389,-1.2946696,0.16539391,-0.51490892,-11.165454,0.086559262,355122.18,7.4893478,0.85505156,0.39148457,-5.750652,0.7880077,-4.5643216,2.4142477e-05,0.46608887,0.0031807062,0.010416944,1.0266318,1.0266318,0.99882655,0.0011829814,2.3139028e-05,1.0278379,0.99882655,1.1798578,0.59755502,-252.88439,-11.85977,0.0,4.281021e-06,4.281021e-06,1.0130512e-05,1.0756901e-05,1.1141124e-05,1.1422032e-05,1.1644791e-05
1.0,122.0,122.0,-444.94974,0.92108613,0.21111834,4.0,15.0,0.0,452.97189,-5.8954724,1.1322809,0.87196511,0.58401581,-1.4113857,0.75800732,0.49809339,-10.902943,0.94759267,0.50309721,-0.72111951,0.47143553,-0.51014752,0.82152009,-0.0091660312,-11.153329,0.02880745,2040016.5,10.13925,1.1564863,0.74751807,-4.908163,0.37755843,-5.3548761,2.964517e-05,0.38227265,0.0073860444,0.004725055,0.68279909,0.68279909,0.99785865,0.0014526133,1.2634284e-05,0.68426434,0.99785865,2.2739538,0.99087585,-253.67034,-11.60818,0.0,9.6232541e-06,9.6232541e-06,1.266861e-05,1.29241e-05,1.3075938e-05,1.318475e-05,1.3269775e-05
1.0,123.0,123.0,-445.86931,0.98759351,0.21111834,5.0,31.0,0.0,452.1312,-7.8642964,0.65591649,-0.10687013,0.64130493,-0.65707911,0.39938695,-0.59663637,-14.30779,1.1730324,0.74841236,-0.77707832,0.4619546,-0.20236258,0.68304378,0.039137375,-10.544001,0.10668623,1664603.6,10.607969,1.4580512,0.75025401,-7.9343942,-0.23828878,-8.5940711,1.4705435e-06,0.41871673,0.0003582089,0.00018520058,0.024475292,0.024475292,0.99704442,7.2056629e-05,4.9646248e-07,0.024547845,0.99704442,1.9798949,1.0399133,-256.87854,-11.378929,0.0,6.035017e-06,6.035017e-06,1.1716579e-05,1.2614499e-05,1.3171671e-05,1.3581954e-05,1.3909019e-05
1.0,124.0,124.0,-441.77212,1.0,0.21111834,4.0,15.0,0.0,449.52532,-8.0871972,0.50802137,0.087194593,0.44022785,-0.0099203461,0.66482643,1.2984221,-11.580503,0.19472414,0.18424106,-0.62030544,0.324954,0.04100714,0.5155819,-0.014683196,-11.118003,0.058099044,967962.54,9.1320092,0.75187469,0.14758276,-8.0429005,0.86322531,-7.1840424,9.6879567e-06,0.54499427,0.00032137545,0.0007585951,0.090525985,0.090525985,0.99475726,0.00047470988,2.395511e-06,0.09100309,0.99475726,1.6746127,0.98542408,-255.48677,-10.917104,0.0,6.6514389e-06,6.6514389e-06,1.0300175e-05,1.0723268e-05,1.0978816e-05,1.1163828e-05,1.1309485e-05
1.0,125.0,125.0,-449.42004,0.89089921,0.21111834,4.0,15.0,0.0,457.27563,-13.486263,1.1509894,1.0995446,0.23941269,0.094100386,0.80165353,-1.0455704,-10.033497,0.76328549,1.6806095,-0.83490108,0.57193413,1.9375541,0.38487763,-0.0088123465,-10.298835,0.16861911,3256736.2,6.6500304,1.3732378,0.99393237,-12.220699,-0.83818522,-13.036356,0.00015834844,1.3142317,4.9273997e-06,2.1796297e-06,0.00024132043,0.00024132043,0.030161653,0.0077590736,5.0786098e-07,0.0080009019,0.030161653,1.4694345,0.99122637,-257.02453,-10.984774,0.0,3.2776059e-06,3.2776059e-06,7.7471461e-06,8.7031708e-06,9.3174063e-06,9.7796797e-06,1.0154142e-05
1.0,126.0,126.0,-447.72098,0.93344857,0.21111834,4.0,15.0,0.0,457.23487,-7.3116168,0.63632791,-0.71321975,0.85107884,-0.83280751,0.63744338,1.3129134,-11.572269,0.37126898,-0.81359868,-0.79232041,0.33234771,-2.2381461,-0.66770218,-0.0088949778,-8.4244226,0.47047336,186445.43,9.7424043,0.73713147,0.068204625,-7.7654584,0.83690797,-7.6373353,6.9669482e-06,0.21520523,0.00042413515,0.00048211143,0.034008719,0.034008719,0.99005144,0.00034138046,3.5706094e-07,0.034350457,0.99005144,0.51288575,0.99114447,-255.93414,-17.550972,0.0,3.2997382e-07,3.2997382e-07,7.2045821e-06,9.9790364e-06,1.2074952e-05,1.3824223e-05,1.5353918e-05
1.0,127.0,127.0,-447.9571,0.30380255,0.21111834,4.0,15.0,0.0,457.81552,-8.943994,0.62042461,-0.33022241,0.88776522,-1.0782198,0.72473277,1.098847,-11.923119,0.29768768,-0.59783776,-1.1745237,0.20476734,-2.5047834,-0.64654662,0.064422747,-8.4442434,0.40929104,272284.98,10.13813,0.70330877,0.14830938,-9.1488721,0.79637043,-9.3097077,5.5534708e-06,0.18499592,0.00010633968,9.0541004e-05,0.0064285718,0.0064285718,0.95938069,0.00027212007,5.9874696e-08,0.0067007517,0.95938069,0.52385171,1.0665432,-257.5146,-15.35605,0.0,7.5329509e-07,7.5329509e-07,5.6555194e-06,7.4995325e-06,8.8489186e-06,9.9521738e-06,1.0902276e-05
1.0,128.0,128.0,-450.47811,0.81154235,0.21111834,5.0,31.0,0.0,461.31768,-5.0998527,0.368372,0.71626594,0.057503227,1.5840989,1.1294491,-0.52277204,-12.567394,0.17054196,0.76066071,0.19089219,0.63026637,2.7304841,-0.11593092,-0.090975828,-11.503171,0.097419165,972737.65,7.5965113,0.69059032,0.16763102,-4.8360003,-0.5904444,-5.3353539,3.9663288e-06,6.7654208,0.0079387429,0.0048182044,0.41630511,0.41630511,0.99920685,0.00019435011,0.00013610399,0.41663557,0.99920685,0.89053674,0.91303978,-253.65626,-11.900377,0.0,2.6285733e-06,2.6285733e-06,6.3463514e-06,6.7896522e-06,7.0631959e-06,7.2639412e-06,7.4235866e-06
1.0,129.0,129.0,-454.38557,0.9506196,0.21111834,5.0,63.0,0.0,465.28134,-4.7174875,0.047003386,-0.095909418,0.0047520285,0.011652626,0.16719522,0.24261706,-12.560752,0.17625738,0.65404834,0.24658503,0.5029811,2.3596435,-0.23590149,-0.1033855,-10.108603,0.22525027,560924.91,6.4868741,0.62106999,0.39003235,-4.7219956,0.040564413,-4.6813758,3.9355043e-06,4.1931034,0.0088974055,0.0092662569,0.76144591,0.76144591,0.99954437,0.00019283971,0.00015425746,0.76179301,0.99954437,0.78985848,0.90177927,-253.00326,-16.088125,0.0,1.8129549e-06,1.8129549e-06,1.5941735e-05,1.8635385e-05,2.0417434e-05,2.1784256e-05,2.2907211e-05
1.0,130.0,130.0,-454.83086,1.0,0.21111834,4.0,15.0,0.0,462.81771,-7.989723,0.01813446,-0.051482401,0.0036533017,0.63887185,0.43515578,-0.043794199,-12.050222,0.014953665,-0.5261486,-1.0459752,0.31317794,-2.6523319,0.14434227,0.18235624,-10.822333,0.087043042,435983.85,10.084185,1.3775275,0.27949026,-7.9906567,-0.019057299,-8.00738,5.797467e-06,0.15310565,0.00033861166,0.00033299604,0.032474352,0.032474352,0.99132083,0.00028407588,2.4225669e-07,0.032758671,0.99132083,1.1552795,1.2000416,-256.2961,-11.499642,0.0,5.9932115e-06,5.9932115e-06,1.0558975e-05,1.121491e-05,1.1617528e-05,1.191198e-05,1.2145527e-05
1.0,131.0,131.0,-458.37493,0.98853074,0.21111834,4.0,15.0,0.0,465.77998,-7.9451455,0.0160243,-1.922237,0.001909193,0.8251255,1.7361523,-0.5376933,-8.5346067,0.0091192215,-0.53249143,-0.79377626,0.67213789,-0.91920945,-0.049738281,0.054570325,-10.953941,0.088779298,700224.27,11.502193,0.90666461,0.77664296,-7.975948,-0.93351746,-8.9078901,0.00019559535,0.2437501,0.000343629,0.00013531704,0.012038087,0.012038087,0.55673855,0.0095841721,2.545701e-07,0.021622514,0.55673855,0.95147841,1.0560867,-256.31923,-11.045292,0.0,5.1296261e-06,5.1296261e-06,8.8098079e-06,9.3680201e-06,9.7110541e-06,9.9621016e-06,1.016132e-05
1.0,132.0,132.0,-460.45283,0.99520129,0.21111834,4.0,15.0,0.0,469.27108,-3.0632279,0.018012584,1.4386224,0.007725064,-1.7747591,0.41543518,2.7951826,-11.052967,0.011939645,0.93211927,0.23105702,0.28108303,-0.29420611,0.25020292,-0.22880885,-10.396994,0.10745879,36771.463,7.1746611,1.0771025,0.205806,-3.0373146,1.1612172,-1.8898075,1.6017354e-05,1.1599312,0.047963517,0.15110089,15.554327,15.554327,0.99989352,0.00078485037,0.00087149902,15.555984,0.99989352,1.284286,0.79548058,-250.21289,-16.799629,0.0,6.9165129e-06,6.9165129e-06,2.6982501e-05,2.9068964e-05,3.0363478e-05,3.1316764e-05,3.2076764e-05
1.0,133.0,133.0,-449.04797,0.94519761,0.21111834,5.0,31.0,0.0,470.17606,-7.1741645,0.80097128,-0.089506391,0.3052043,2.315091,0.026664786,0.85040468,-12.346964,0.060850004,0.16970854,-0.90585114,0.35501573,-0.4626131,-0.28502143,-0.48469046,-9.8335966,0.23715934,899108.24,8.9853885,1.5730374,0.65380444,-7.2458565,0.022675859,-6.5166049,4.3879991e-06,0.34297899,0.00071312308,0.0014786808,0.1191579,0.1191579,0.99818228,0.00021501196,1.9775835e-06,0.11937489,0.99818228,0.75199814,0.61588781,-254.83267,-14.194211,0.0,2.0247264e-06,2.0247264e-06,1.2870451e-05,1.5169236e-05,1.6700046e-05,1.7879034e-05,1.8850581e-05
1.0,134.0,134.0,-447.64178,0.96577852,0.21111834,5.0,31.0,0.0,459.32533,-5.7402287,0.061157745,0.13836664,0.3886519,-0.99843009,0.17736612,-0.65786979,-10.1871,0.71336101,-0.82459772,-0.16461027,0.21011641,-0.10175293,-0.26026358,0.67001601,-11.244312,0.071542822,586570.61,7.0795377,0.60736174,0.50627955,-5.7317665,-0.11668381,-6.236492,2.0908897e-05,0.83028171,0.0032413465,0.0019567076,0.15922832,0.15922832,0.99356691,0.001024536,6.4267701e-06,0.16025928,0.99356691,0.77084838,1.9542686,-254.54586,-11.187692,0.0,4.8685356e-06,4.8685356e-06,8.6866292e-06,9.1281523e-06,9.396784e-06,9.5921696e-06,9.7465206e-06
1.0,135.0,135.0,-447.33375,0.96080394,0.21111834,5.0,31.0,0.0,458.25386,-2.8862779,0.016790911,-0.86268324,0.4723526,0.002006349,0.5464406,0.90781067,-11.364107,0.060007085,-0.73790039,-0.14183432,0.8090551,0.3036142,-0.47304687,-0.34679227,-11.406304,0.040694027,300405.06,7.8452541,1.0206029,0.36065482,-2.9007632,0.49606461,-2.4037509,1.1101988e-05,1.1093855,0.054981244,0.09037832,6.7937597,6.7937597,0.99986636,0.00054399743,0.00036407343,6.7946678,0.99986636,0.62310086,0.70695216,-250.72662,-11.715235,0.0,6.3407113e-06,6.3407113e-06,1.0265569e-05,1.0559247e-05,1.0734917e-05,1.0861328e-05,1.0960404e-05
1.0,136.0,136.0,-445.16171,0.9631348,0.21111834,4.0,15.0,0.0,457.73881,-8.342062,0.10061326,1.1185576,0.64374585,0.85776311,0.23081013,1.1804879,-12.363785,0.20814908,0.4717918,-1.055846,0.073148026,-0.39858744,-0.33097339,0.34099666,-9.801552,0.29217623,1019210.0,9.1207073,0.91297724,0.38779252,-8.2295202,0.27246858,-7.4048702,4.7111347e-06,0.33790115,0.00026666424,0.00060828307,0.048154984,0.048154984,0.99521282,0.0002308456,7.897132e-07,0.04838662,0.99521282,0.71822428,1.4063485,-255.71067,-13.69696,0.0,9.776474e-07,9.776474e-07,7.3322306e-06,8.9768715e-06,1.0105383e-05,1.0991219e-05,1.1731513e-05
1.0,137.0,137.0,-447.04706,0.9850024,0.21111834,4.0,31.0,0.0,454.18703,-9.7186048,0.19895031,0.51308119,1.0256699,0.93866946,0.23570139,-0.025292123,-11.872253,0.8280429,1.4033628,-0.88677444,0.073653347,-1.3803474,0.45616296,0.31297814,-9.990332,0.23507943,462697.33,7.9621557,1.1813067,0.068508276,-9.6165271,-0.0059613885,-8.6597235,2.231595e-05,0.37215619,6.6618575e-05,0.00017343225,0.01999263,0.01999263,0.94812505,0.0010934815,3.7903846e-07,0.021086491,0.94812505,1.5780075,1.3674916,-256.83245,-12.907123,0.0,1.7814622e-06,1.7814622e-06,7.4158926e-06,8.7259035e-06,9.5976732e-06,1.0268723e-05,1.0821464e-05
1.0,138.0,138.0,-447.16055,0.38332767,0.21111834,5.0,31.0,0.0,459.19433,-10.092882,1.0474876,-2.3166243,0.078855362,0.098258854,1.047047,-0.056836959,-9.6455869,0.33880708,1.4268804,-0.40724542,0.30260985,0.76812436,0.56802037,-0.12816157,-6.8313894,0.54698772,172290.53,8.5472869,0.94757423,1.0209314,-12.519518,-0.059510967,-12.57128,0.00010493707,0.83962205,3.6546228e-06,3.4702622e-06,0.00042725986,0.00042725986,0.076715571,0.0051419164,2.2585844e-07,0.0055694021,0.076715571,1.76477,0.87971124,-257.40051,-16.896267,0.0,5.6394753e-07,5.6394753e-07,7.545739e-06,1.0998205e-05,1.3718079e-05,1.6049393e-05,1.8128531e-05
1.0,139.0,139.0,-446.38503,0.53341669,0.21111834,4.0,15.0,0.0,456.12271,-10.047417,0.89838343,-2.2064309,0.066992942,0.056034099,1.3361429,0.14559246,-10.428864,0.29463961,1.2198431,-0.32703684,0.32095639,0.72613208,0.59920586,-0.081510265,-6.6583971,0.49044361,183458.42,9.1064955,0.94720231,0.71865355,-12.029638,0.19453233,-11.831352,4.2353908e-05,0.91030087,5.9647829e-06,7.2729274e-06,0.0009125214,0.0009125214,0.30539597,0.0020753415,1.3137331e-07,0.0029879942,0.30539597,1.8206724,0.92172325,-258.12356,-16.084037,0.0,1.4643085e-06,1.4643085e-06,1.1081938e-05,1.5506961e-05,1.8893388e-05,2.1741745e-05,2.4246486e-05
1.0,140.0,140.0,-452.1941,0.60154242,0.21111834,4.0,15.0,0.0,461.87789,-13.951154,1.9127714,-0.94177105,0.062559604,-0.047400232,1.2491778,-1.15265,-11.87302,0.13263937,1.1134363,0.58788308,0.1898219,1.6297014,0.5496416,0.045317276,-6.9682254,0.38807952,950359.33,8.1889426,1.2628312,0.49283371,-15.752547,-1.4398649,-17.195377,8.0863373e-06,2.4528144,1.4413049e-07,3.4052003e-08,4.1465309e-06,4.1465309e-06,0.010355338,0.00039623053,4.7434619e-08,0.00040042449,0.010355338,1.7326319,1.0463598,-259.50584,-12.792649,0.0,4.4183398e-06,4.4183398e-06,1.044119e-05,1.3369756e-05,1.5530623e-05,1.7298753e-05,1.8820037e-05
1.0,141.0,141.0,-446.24422,0.63151557,0.21111834,4.0,15.0,0.0,458.83309,-10.475595,0.61737251,-1.1107991,0.12688245,-0.86711705,0.59578118,-1.468314,-12.172852,0.16432142,0.83925788,-0.64364417,1.0369693,-0.50460864,0.24182418,-0.43963755,-7.8838466,0.34600366,175326.65,9.1803506,1.095937,0.44653158,-11.161372,-0.87479388,-12.146188,5.933218e-06,0.31132813,1.4212739e-05,5.3085721e-06,0.00054407529,0.00054407529,0.65173116,0.00029072768,1.2553472e-08,0.00083481553,0.65173116,1.2735703,0.64426989,-259.30338,-13.477435,0.0,3.1627551e-06,3.1627551e-06,8.6039713e-06,1.0830065e-05,1.2420059e-05,1.3697135e-05,1.4781733e-05
