theta,arm_id,seed,infections_total,attack_rate,recorded_onsets,onsets_before_split_day,infections_before_quarantine,infections_during_quarantine,infections_after_quarantine,confined_passenger_infections_during_quarantine,confined_at_activation,ledger_events_during,during_role_passenger,during_role_crew,during_zone_cabin,during_zone_crew_mess,during_zone_galley,during_zone_corridor,during_zone_other,during_route_direct_contact,during_route_droplet,during_route_hvac_airborne,during_route_fomite
1000000000.0,A4_crew_confined_and_pool_off,20200217,0,0.0,0,0,0,0,0,0,3711,0,0,0,0,0,0,0,0,0,0,0,0
1000000000.0,A5_all_shared_air_off,20200217,0,0.0,0,0,0,0,0,0,2666,0,0,0,0,0,0,0,0,0,0,0,0
1000000000.0,A0_declared,20200218,2728,0.7351118296954998,2367,67,1204,1497,27,726,2667,1497,727,770,816,632,4,0,45,0,1347,150,0
1000000000.0,A1_crew_confined,20200218,2325,0.6265157639450283,1869,71,1204,1049,72,718,3711,1049,719,330,1049,0,0,0,0,0,705,344,0
1000000000.0,A2_pool_transport_off,20200218,0,0.0,0,0,0,0,0,0,2666,0,0,0,0,0,0,0,0,0,0,0,0
1000000000.0,A3_near_field_off,20200218,257,0.06925357046618162,3,0,1,225,31,0,2666,225,0,225,19,164,2,0,40,0,219,6,0
1000000000.0,A4_crew_confined_and_pool_off,20200218,0,0.0,0,0,0,0,0,0,3711,0,0,0,0,0,0,0,0,0,0,0,0
1000000000.0,A5_all_shared_air_off,20200218,0,0.0,0,0,0,0,0,0,2666,0,0,0,0,0,0,0,0,0,0,0,0
1000000000.0,A0_declared,20200219,3423,0.9223928860145514,3278,2592,3303,119,1,44,3464,119,44,75,90,26,0,0,3,0,116,3,0
1000000000.0,A1_crew_confined,20200219,3420,0.9215844785772029,3268,2573,3303,117,0,49,3711,117,49,68,117,0,0,0,0,0,112,5,0
1000000000.0,A2_pool_transport_off,20200219,3394,0.9145782807868499,3284,2267,3223,170,1,56,3278,170,56,114,108,48,4,0,10,0,170,0,0
1000000000.0,A3_near_field_off,20200219,3428,0.9237402317434654,3243,2618,3304,124,0,46,3462,124,46,78,104,19,0,0,1,0,123,1,0
1000000000.0,A4_crew_confined_and_pool_off,20200219,3360,0.9054163298302345,3251,2271,3223,136,1,52,3711,136,52,84,136,0,0,0,0,0,136,0,0
1000000000.0,A5_all_shared_air_off,20200219,1,0.00026946914578280785,0,0,1,0,0,0,2666,0,0,0,0,0,0,0,0,0,0,0,0
1000000000.0,A0_declared,20200220,1112,0.29964969011048237,982,8,74,1025,13,77,2666,1025,77,948,175,719,17,0,114,0,959,66,0
1000000000.0,A1_crew_confined,20200220,288,0.07760711398544867,170,8,74,198,16,78,3711,198,78,120,198,0,0,0,0,0,97,101,0
1000000000.0,A2_pool_transport_off,20200220,6,0.0016168148746968471,5,3,6,0,0,0,2666,0,0,0,0,0,0,0,0,0,0,0,0
1000000000.0,A3_near_field_off,20200220,3005,0.8097547830773376,2865,412,1988,1011,6,499,2790,1011,500,511,591,394,1,0,25,0,961,50,0
1000000000.0,A4_crew_confined_and_pool_off,20200220,6,0.0016168148746968471,5,4,6,0,0,0,3711,0,0,0,0,0,0,0,0,0,0,0,0
1000000000.0,A5_all_shared_air_off,20200220,0,0.0,0,0,0,0,0,0,2666,0,0,0,0,0,0,0,0,0,0,0,0
1000000000.0,A0_declared,20200221,3181,0.8571813527351119,3104,684,2331,845,5,442,2796,845,443,402,552,240,11,0,42,0,811,34,0
1000000000.0,A1_crew_confined,20200221,3030,0.8164915117219078,2914,679,2331,690,9,451,3711,690,452,238,690,0,0,0,0,0,660,30,0
1000000000.0,A2_pool_transport_off,20200221,1,0.00026946914578280785,0,0,1,0,0,0,2666,0,0,0,0,0,0,0,0,0,0,0,0
1000000000.0,A3_near_field_off,20200221,3,0.0008084074373484236,2,0,2,1,0,1,2666,1,1,0,1,0,0,0,0,0,1,0,0
1000000000.0,A4_crew_confined_and_pool_off,20200221,1,0.00026946914578280785,0,0,1,0,0,0,3711,0,0,0,0,0,0,0,0,0,0,0,0
1000000000.0,A5_all_shared_air_off,20200221,0,0.0,0,0,0,0,0,0,2666,0,0,0,0,0,0,0,0,0,0,0,0
1000000000.0,A0_declared,20200222,2022,0.5448666127728375,1443,33,430,1552,40,699,2666,1552,700,852,854,633,7,0,58,0,1158,394,0
1000000000.0,A1_crew_confined,20200222,1393,0.37537052007545135,919,41,430,896,67,590,3711,896,591,305,896,0,0,0,0,0,435,461,0
1000000000.0,A2_pool_transport_off,20200222,1,0.00026946914578280785,0,0,1,0,0,0,2666,0,0,0,0,0,0,0,0,0,0,0,0
1000000000.0,A3_near_field_off,20200222,1,0.00026946914578280785,0,0,1,0,0,0,2666,0,0,0,0,0,0,0,0,0,0,0,0
1000000000.0,A4_crew_confined_and_pool_off,20200222,1,0.00026946914578280785,0,0,1,0,0,0,3711,0,0,0,0,0,0,0,0,0,0,0,0
1000000000.0,A5_all_shared_air_off,20200222,0,0.0,0,0,0,0,0,0,2666,0,0,0,0,0,0,0,0,0,0,0,0
1000000000.0,A0_declared,20200223,1113,0.29991915925626517,1026,28,94,1016,3,60,2671,1016,60,956,141,774,16,0,85,0,960,56,0
1000000000.0,A1_crew_confined,20200223,322,0.08676906494206413,186,27,94,211,17,62,3711,211,62,149,211,0,0,0,0,0,109,102,0
1000000000.0,A2_pool_transport_off,20200223,952,0.2565346267852331,240,5,55,886,11,40,2666,886,40,846,63,666,9,0,148,0,826,60,0
1000000000.0,A3_near_field_off,20200223,2736,0.7372675828617623,2476,302,1336,1384,16,712,2716,1384,712,672,865,443,12,0,64,0,1262,122,0
1000000000.0,A4_crew_confined_and_pool_off,20200223,96,0.025869037995149554,77,5,55,40,1,38,3711,40,38,2,40,0,0,0,0,0,40,0,0
1000000000.0,A5_all_shared_air_off,20200223,0,0.0,0,0,0,0,0,0,2666,0,0,0,0,0,0,0,0,0,0,0,0
1000000000.0,A0_declared,20200224,3408,0.9183508488278093,3169,2606,3335,73,0,18,3437,73,18,55,59,14,0,0,0,0,72,1,0
1000000000.0,A1_crew_confined,20200224,3398,0.9156561573699812,3166,2614,3335,63,0,12,3711,63,12,51,63,0,0,0,0,0,63,0,0
1000000000.0,A2_pool_transport_off,20200224,3393,0.9143088116410671,3355,2036,3155,237,1,121,3245,237,121,116,164,62,1,0,10,0,237,0,0
1000000000.0,A3_near_field_off,20200224,3414,0.919967663702506,3304,2653,3318,96,0,49,3482,96,49,47,84,12,0,0,0,0,93,3,0
1000000000.0,A4_crew_confined_and_pool_off,20200224,3358,0.9048773915386689,3317,2031,3155,203,0,126,3711,203,126,77,203,0,0,0,0,0,203,0,0
1000000000.0,A5_all_shared_air_off,20200224,0,0.0,0,0,0,0,0,0,2666,0,0,0,0,0,0,0,0,0,0,0,0
