chain__,iter__,draw__,lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu_log_hazard,sigma_port,z_port[1],z_port[2],z_port[3],z_port[4],sigma_visit,z_visit[1],z_visit[2],z_visit[3],z_visit[4],sigma_time,z_time[1],z_time[2],mu_log_aboard,sigma_ship,z_ship[1],mu_log_r,sigma_r,z_r[1],log_crew_ratio,beta_repeat,ww_logit_base,ww_slope,ww_conc,conc_intercept,conc_slope,conc_sigma,log_lambda_port[1],log_lambda_port[2],log_lambda_port[3],log_lambda_port[4],fleet_time[1],fleet_time[2],log_lambda_visit[1],log_lambda_visit[2],log_lambda_visit[3],log_lambda_visit[4],lambda_aboard[1],R_onboard[1],lambda_port[1],lambda_port[2],lambda_port[3],lambda_port[4],lambda_visit[1],lambda_visit[2],lambda_visit[3],lambda_visit[4],imported_cases_visit[1],imported_cases_visit[2],imported_cases_visit[3],imported_cases_visit[4],imported_cases[1],imported_cases[2],imported_cases[3],imported_cases[4],attribution_share[1],attribution_share[2],attribution_share[3],attribution_share[4],aboard_cases,secondary_cases,total_incidence,import_share,crew_hazard_ratio,repeat_hazard_ratio,loglik_clinical,loglik_wastewater,loglik_concentration
1.0,48.0,48.0,-58.889893,0.9986274,0.23862036,4.0,15.0,0.0,69.828864,-8.9837774,1.1214668,-0.54317359,-2.6309047,-0.015422034,-0.79085502,0.33287754,-0.14642573,-0.56494551,0.1270322,-0.61920955,0.82108998,-0.3808173,1.4122387,-11.527831,0.48680696,-0.48113774,-1.2284021,0.49612165,-0.26915011,0.49943039,0.40380301,-8.5545066,0.9519442,266638.22,10.612617,0.52984173,0.19429179,-9.5929285,-11.93425,-9.0010727,-9.870695,-0.31268527,1.1595751,-8.4820953,-10.962732,-7.7992115,-10.389501,7.7948089e-06,0.25616504,6.8209376e-05,6.5617736e-06,0.00012327749,5.1666807e-05,0.00020714422,1.733588e-05,0.00041005819,3.075367e-05,0.53362389,0.052805685,1.6637252,0.34659386,0.53362389,0.052805685,1.6637252,0.34659386,0.12800806,0.012667262,0.39910176,0.083142469,0.75127927,0.82064623,4.1686741,0.62291955,1.6477824,1.4975089,-40.10094,0.0,0.0
1.0,49.0,49.0,-57.347399,0.89723849,0.23862036,4.0,15.0,0.0,85.79296,-9.2723071,0.83470354,-0.29886496,-2.4514748,-0.23451425,-0.66032047,0.27535834,-0.33213686,-0.4018801,0.25248581,-1.0332481,0.65468174,-0.79524731,1.3143218,-11.243074,0.53284745,-0.71765129,-1.3119356,0.32299569,0.2675723,0.22717511,0.55754261,-7.9620743,1.2149142,118539.26,9.9928596,0.52494793,0.22605948,-9.5217707,-11.318562,-9.468057,-9.8234789,-0.5206339,0.86046251,-8.7527649,-10.56876,-8.5380704,-10.628626,8.9355493e-06,0.29360765,7.3239861e-05,1.2145379e-05,7.7281421e-05,5.416482e-05,0.0001580238,2.5706663e-05,0.00019586784,2.4212868e-05,0.39864456,0.076183248,0.77007713,0.27287902,0.39864456,0.076183248,0.77007713,0.27287902,0.13182791,0.025193067,0.25465709,0.090238465,0.86122611,0.64496673,3.0239768,0.50191654,1.2550496,1.7463757,-39.218759,0.0,0.0
1.0,50.0,50.0,-67.2694,0.82038439,0.23862036,4.0,15.0,0.0,80.138342,-13.139505,0.48884793,-0.71088123,1.8556497,-0.1388342,2.7255756,0.35700232,-0.20157146,0.40829152,1.7186862,-0.061358193,0.35649112,0.72571231,0.55902324,-12.403659,0.20014566,0.76377917,-0.10920555,0.52263767,-1.2835056,0.36058882,-0.44137938,-5.9614569,1.0827823,1778.8749,9.9904583,1.4266256,0.028930543,-13.487018,-12.232375,-13.207374,-11.807113,0.25870999,0.19928682,-13.359693,-11.887327,-12.394512,-11.570308,4.7813281e-06,0.45839962,1.3888727e-06,4.8702035e-06,1.8370048e-06,7.451365e-06,1.5774628e-06,6.8770073e-06,4.1412522e-06,9.4423247e-06,0.004017873,0.020639112,0.016519188,0.106415,0.004017873,0.020639112,0.016519188,0.106415,0.0045280061,0.023259577,0.018616563,0.11992608,0.46083397,0.2789131,0.88733824,0.16633023,1.4341736,0.64314866,-39.71299,0.0,0.0
1.0,51.0,51.0,-64.426591,0.48387097,0.23862036,5.0,31.0,0.0,84.495528,-12.660775,0.3499114,-1.4908805,-0.34961348,-0.3335813,-0.81672279,0.030906449,-0.5299955,-0.068922541,1.7053204,0.59115342,0.13507166,-0.57796568,-0.26816863,-9.5141841,1.1022594,-0.92037284,-1.1795079,0.52346215,-0.23387657,1.2501903,0.053180726,-8.5780189,0.88871688,24306.493,11.165243,0.82369705,0.045407855,-13.182451,-12.783109,-12.777499,-12.946556,-0.078066785,-0.036221982,-13.235053,-12.821461,-12.761015,-13.006352,2.675809e-05,0.27200537,1.883364e-06,2.8078017e-06,2.8235973e-06,2.3844178e-06,1.7868553e-06,2.7021554e-06,2.8705256e-06,2.2460176e-06,0.0050510416,0.0092768009,0.013339684,0.025312618,0.0050510416,0.0092768009,0.013339684,0.025312618,0.0015439936,0.0028357164,0.0040776513,0.0077375171,2.5789982,0.63943513,3.2714135,0.016194879,3.4910074,1.0546202,-38.031511,0.0,0.0
1.0,52.0,52.0,-59.81381,0.91675888,0.23862036,4.0,15.0,0.0,75.312784,-9.572838,1.2509792,1.7242048,0.38744363,-0.46854803,0.96880617,1.2139756,-1.105727,-0.21389597,1.0332922,-0.20071685,0.50595724,-0.21086714,0.93309678,-11.915317,0.32555161,-0.49840096,-1.276412,0.4158028,-0.75465386,-1.5289491,0.1584796,-8.4592611,1.535511,161199.11,7.28703,0.82748908,0.010927824,-7.4158936,-9.0881541,-10.158982,-8.3608816,-0.10668976,0.47210707,-8.2861122,-8.8757115,-8.4324832,-8.7112367,5.68561e-06,0.20388499,0.00060161455,0.00011299646,3.8726678e-05,0.00023383809,0.00025199226,0.00013974217,0.00021768027,0.00016472441,0.60011448,0.38366496,0.78351059,1.8564441,0.60011448,0.38366496,0.78351059,1.8564441,0.12416153,0.079378899,0.16210552,0.3840916,0.54799046,0.66161231,4.8333369,0.74973754,0.21676335,1.171728,-36.48568,0.0,0.0
1.0,53.0,53.0,-65.840623,0.98355581,0.23862036,4.0,31.0,0.0,79.852008,-9.1675246,0.61400919,-2.1086579,0.23514382,-1.6466751,1.793929,0.21573581,-0.27143663,-0.19663953,-0.57531873,1.5977648,0.02272849,-1.0693173,-1.726767,-13.196832,0.52180437,0.3616355,-1.0805307,0.058459905,-0.13328842,1.3644777,-0.092012714,-1.7040251,0.55335992,552581.42,8.0925868,1.0666523,0.16556267,-10.46226,-9.0231442,-10.178598,-8.0660357,-0.024303968,-0.039246807,-10.560065,-9.1048131,-10.341962,-7.7456446,2.2420287e-06,0.33678091,2.8595536e-05,0.00012058639,3.7974401e-05,0.0003140257,2.5931157e-05,0.00011112964,3.2250986e-05,0.00043262268,0.074792207,0.39138441,0.15423638,4.8756576,0.074792207,0.39138441,0.15423638,4.8756576,0.010359548,0.054211071,0.021363445,0.67533253,0.21609121,1.507478,7.2196398,0.7612666,3.9136785,0.91209355,-34.912432,0.0,0.0
1.0,54.0,54.0,-62.63829,0.98150723,0.23862036,4.0,15.0,0.0,81.519296,-9.7637478,0.22263038,2.2207983,-0.49738794,1.7176338,0.028093657,0.06614909,0.37183382,-0.045489082,-0.099017194,0.25786721,0.013073322,1.2982702,-0.14562283,-13.331091,0.81494344,-0.35147405,-0.70821131,0.37174525,-0.25879327,-1.4652071,0.099055265,-9.4701515,0.93107894,21113.831,7.9346914,1.4343471,0.40158551,-9.2693306,-9.8744815,-9.3813503,-9.7574933,0.016972704,-0.0019037741,-9.2466379,-9.8793943,-9.389804,-9.7234629,1.218948e-06,0.44734889,9.4271595e-05,5.1471543e-05,8.4281317e-05,5.7859477e-05,9.6435329e-05,5.1219292e-05,8.3571834e-05,5.9862343e-05,0.2298459,0.14077706,0.30118701,0.6746486,0.2298459,0.14077706,0.30118701,0.6746486,0.11048785,0.067672102,0.14478181,0.32430631,0.11748464,0.61633885,2.0802821,0.64724808,0.23103015,1.1041273,-37.499652,0.0,0.0
1.0,55.0,55.0,-57.755254,0.46924667,0.23862036,4.0,15.0,0.0,73.662175,-9.4215199,0.64714848,1.2081909,-0.67867045,1.9406848,-0.15880782,0.70884626,0.98566873,-0.87512831,-1.6012561,1.3625164,0.019112799,0.36408274,-0.55967035,-11.75128,0.17338634,-1.8473541,-0.81180579,0.25967346,-0.64234251,-0.21177621,0.076911564,-7.1050405,0.60339613,80018.244,7.3082485,0.76422306,1.027823,-8.639641,-9.8607204,-8.1656087,-9.5242921,0.0069586402,-0.010696867,-7.9516503,-10.491749,-9.3113499,-8.5515188,5.7197477e-06,0.37583499,0.00017695041,5.218474e-05,0.00028426358,7.3055426e-05,0.00035208065,2.77646e-05,9.0392442e-05,0.00019325136,0.866838,0.079682197,0.34249033,2.1779429,0.866838,0.079682197,0.34249033,2.1779429,0.16648054,0.015303362,0.06577697,0.41828475,0.55128072,1.1886085,5.2068426,0.66584562,0.80914575,1.0799466,-35.901464,0.0,0.0
1.0,56.0,56.0,-57.886015,0.94941216,0.23862036,4.0,15.0,0.0,69.870871,-9.372263,0.866115,-1.1237875,1.0721502,0.27525203,1.760884,0.35860975,0.23903943,1.4907338,-0.14732167,0.69659135,0.044816003,-1.2272129,0.29286389,-14.017655,0.77248408,2.2157914,-0.97342038,0.67697285,-0.86886683,0.3625225,-0.012296702,-5.8098663,1.5163675,68009.578,5.939241,0.73382588,0.18411356,-10.345592,-8.4436576,-9.1338631,-7.8471349,-0.054998776,0.013124989,-10.246745,-7.8959409,-9.1735691,-7.6523292,4.5245541e-06,0.209796,3.2134119e-05,0.00021526137,0.00010794777,0.00039087024,3.5472765e-05,0.00037225148,0.00010374557,0.0004749366,0.090364213,1.1174094,0.41392657,5.3525355,0.090364213,1.1174094,0.41392657,5.3525355,0.010545641,0.13040338,0.04830586,0.62464903,0.43608557,1.1585474,8.5688686,0.81390391,1.4369495,0.98777859,-35.774499,0.0,0.0
1.0,57.0,57.0,-59.527363,0.82343528,0.23862036,4.0,15.0,0.0,71.98201,-9.0360052,0.1955333,0.42995741,-1.0488127,0.23265962,-0.96504391,0.70936681,-0.58516576,-1.7363304,-0.75980869,0.17815898,0.031848341,0.80572975,-0.49836219,-10.88009,1.446995,-2.3141518,-0.70133631,0.073474297,0.5853239,-0.065535858,0.16691457,-8.8265655,1.1240536,149168.97,11.116015,0.90187496,0.83200642,-8.9519342,-9.241083,-8.9905125,-9.2247034,0.025661156,-0.015872009,-9.3829034,-10.48865,-9.5453676,-9.0726622,6.6156614e-07,0.51771517,0.00012948646,9.6972511e-05,0.00012458623,9.857396e-05,8.4150525e-05,2.7850763e-05,7.1531862e-05,0.00011476062,0.20864053,0.080674713,0.27394564,1.2933521,0.20864053,0.080674713,0.27394564,1.2933521,0.072625686,0.028082062,0.095357743,0.45020297,0.063763068,0.95244401,2.8728201,0.64626846,0.93656546,1.1816533,-36.096271,0.0,0.0
1.0,58.0,58.0,-58.097768,1.0,0.23862036,4.0,15.0,0.0,74.787219,-9.152979,0.87881252,-0.51416024,0.9371783,0.25179223,0.1442519,0.75284662,0.95232626,0.48443694,-1.1938843,1.2729321,2.4329949,0.17865903,0.082494998,-13.267829,0.21963389,0.22934674,-0.78116117,1.1208648,-1.4114718,-0.25063484,-0.31755883,-1.9414581,1.1469039,150834.37,9.8249786,0.75114506,0.24995807,-9.6048294,-8.329375,-8.9317008,-9.0262086,0.43467651,0.20070991,-8.6871639,-7.7639583,-9.6298026,-7.6332094,1.8185771e-06,0.09411571,6.7402434e-05,0.00024132284,0.0001321331,0.00012021742,0.0001687379,0.00042477186,6.5740023e-05,0.00048410466,0.4147324,1.2163106,0.24843536,5.4558595,0.4147324,1.2163106,0.24843536,5.4558595,0.052007201,0.15252464,0.03115365,0.6841616,0.17527809,0.46390283,7.9745188,0.91984708,0.77830653,0.72792385,-35.246365,0.0,0.0
1.0,59.0,59.0,-56.272873,0.64654181,0.23862036,4.0,15.0,0.0,76.295182,-9.2779111,0.88163298,-1.1566833,1.3557171,0.70892698,-0.28443775,0.7196736,0.005556579,-0.24528052,-1.1900774,-0.51498634,1.1289537,0.48315915,-0.33073988,-13.517881,0.23813632,0.93167377,-0.42299069,0.83693287,-0.76532267,-0.084146419,0.16416472,-1.3765064,0.64909062,686277.21,9.8360602,1.1386846,0.14655155,-10.297681,-8.0826662,-8.6528977,-9.5286808,0.54546431,-0.37339001,-10.667072,-8.6325781,-9.882755,-9.3538385,1.6811791e-06,0.34524037,3.3711174e-05,0.00030884649,0.00017462012,7.2735515e-05,2.3299648e-05,0.00017820462,5.1047448e-05,8.6632239e-05,0.057713796,0.51555528,0.19521437,0.97634533,0.057713796,0.51555528,0.19521437,0.97634533,0.023018395,0.20562251,0.077858708,0.38940261,0.16203541,0.60042596,2.5072902,0.69590222,0.91929664,1.1784084,-36.81918,0.0,0.0
1.0,60.0,60.0,-53.427089,0.1990188,0.23862036,4.0,15.0,0.0,75.104786,-8.4454871,0.2920176,-1.0151142,0.43575936,-0.074908555,0.66727724,0.24932479,-0.42807233,-1.465164,-1.8429991,-0.36713724,0.50162756,0.99899028,-0.65422556,-13.73398,0.12704911,-0.041807475,-0.72132176,0.52352361,-0.51277492,-0.43543986,0.51413923,-5.1587559,0.89865887,1577458.0,8.6830896,1.0393339,0.47042145,-8.7419183,-8.3182377,-8.4673617,-8.2506304,0.50112106,-0.32817757,-9.1768249,-9.0117169,-9.2550446,-7.8410457,1.0791989e-06,0.37166159,0.00015974716,0.00024402554,0.0002102188,0.00026109392,0.00010340835,0.00012197226,9.5628028e-05,0.00039325759,0.25231526,0.34589696,0.35736515,4.432013,0.25231526,0.34589696,0.35736515,4.432013,0.035244835,0.048316861,0.049918804,0.61908887,0.10401535,1.6673229,7.1589286,0.75256937,0.64698002,1.6721985,-35.241644,0.0,0.0
1.0,61.0,61.0,-53.711735,0.99172754,0.23862036,4.0,15.0,0.0,62.949891,-9.5745093,0.24101982,-1.246961,0.75469751,0.35267697,0.47812632,0.70198816,-0.069260299,-0.58563778,-0.90974883,-0.58235356,1.4459476,0.45766713,0.1624273,-14.17334,0.11034916,1.4776625,-0.044294032,0.2376033,0.24908025,-0.10924315,-0.46372066,-6.7553482,0.79426893,292408.25,6.7628588,1.0214542,0.5100652,-9.8750516,-9.3926123,-9.4895072,-9.4592714,0.66176269,0.23486136,-9.6888102,-9.5688617,-9.8932787,-9.206314,8.2302367e-07,1.0149996,5.1442204e-05,8.3337472e-05,7.5641371e-05,7.7963374e-05,6.1973097e-05,6.9870873e-05,5.0513056e-05,0.00010040345,0.15331684,0.20180578,0.19280247,1.1315468,0.15331684,0.20180578,0.19280247,1.1315468,0.033525792,0.044128869,0.042160116,0.24743534,0.079324667,2.8143045,4.5731011,0.36725012,0.89651241,0.62893922,-37.257708,0.0,0.0
1.0,62.0,62.0,-56.468101,0.85977395,0.23862036,4.0,15.0,0.0,67.651082,-8.4263285,0.21449339,-0.20475444,-0.84652071,-0.023399635,1.0237305,0.16793302,-0.44331165,-0.67087993,-1.7317095,0.41516721,0.95004568,-0.0035183393,-1.0852915,-14.234863,0.97017447,1.8198549,-1.8722953,0.25329846,-0.48335552,-0.067058553,-0.028893573,-5.4339884,0.68707885,29983.016,9.305424,0.45659684,0.82823157,-8.470247,-8.6079016,-8.4313476,-8.2067451,-0.0033425831,-1.0310765,-9.5757702,-9.751641,-9.7532353,-8.1403674,3.8428869e-06,0.13605059,0.00020961312,0.00018265679,0.00021792761,0.00027280724,6.9389834e-05,5.8199078e-05,5.8106367e-05,0.00029153007,0.17202983,0.16856662,0.22250351,3.2855439,0.17202983,0.16856662,0.22250351,3.2855439,0.037438635,0.036684941,0.04842316,0.71502879,0.37038512,0.37595228,4.5949813,0.83757553,0.93514044,0.97151985,-34.387088,0.0,0.0
1.0,63.0,63.0,-58.146685,0.99291963,0.23862036,4.0,31.0,0.0,68.486285,-11.484245,0.31888375,0.97085614,1.2483095,-1.7744821,0.60453776,0.4112451,0.30993557,-0.28602106,0.23864315,0.7251021,0.65504135,2.1074394,1.8569744,-10.835364,0.14770432,-1.2907151,-0.61176482,0.46226368,0.28174053,-0.36516432,0.010007847,-5.8389248,1.7354499,75780.277,8.7365893,1.7287377,0.2299945,-11.174655,-11.086179,-12.050099,-11.291468,1.3804599,1.216395,-9.8308003,-9.9874092,-10.735563,-9.6128132,1.6272927e-05,0.6178396,1.40252e-05,1.5322634e-05,5.8439793e-06,1.2478944e-05,5.3769706e-05,4.5975164e-05,2.1757267e-05,6.686645e-05,0.13154195,0.13083416,0.081635582,0.75358489,0.13154195,0.13083416,0.081635582,0.75358489,0.029437179,0.029278786,0.018268858,0.16864136,1.5684173,1.8025513,4.4685652,0.24562618,0.69408259,1.0100581,-37.363313,0.0,0.0
1.0,64.0,64.0,-54.647841,0.9180908,0.23862036,4.0,31.0,0.0,72.93549,-10.341166,0.37849598,1.1846937,0.39217233,-1.1946175,0.24189743,0.13197395,0.33931567,-0.68506734,-0.027821083,0.38307377,0.76474254,2.5124473,1.5421643,-10.031114,0.30949058,-1.4772256,-0.99678202,0.48930354,-0.47823177,-0.14599656,-0.16006554,-6.1409863,1.6916273,55807.031,9.5245325,1.2171525,0.23478348,-9.8927639,-10.19273,-10.793324,-10.249608,1.9213754,1.1793586,-8.6686244,-9.1037824,-9.6176366,-8.2776773,2.7860482e-05,0.29206394,5.0539069e-05,3.7441531e-05,2.0536155e-05,3.5371348e-05,0.0001718954,0.00011124424,6.6544703e-05,0.00025412676,0.42450012,0.32054735,0.2533045,2.8640086,0.42450012,0.32054735,0.2533045,2.8640086,0.052410806,0.039576301,0.03127418,0.35360414,2.685249,1.5518675,8.0994771,0.47686543,0.86416068,0.85208794,-36.805351,0.0,0.0
1.0,65.0,65.0,-56.596379,0.98857836,0.23862036,4.0,15.0,0.0,68.431169,-8.8383603,0.59978859,0.32566347,-1.4892043,0.023065369,0.72439733,0.25811405,0.12010479,0.19365963,-0.58859402,0.22131748,0.10761561,-2.3221892,-2.5537562,-15.463112,0.1550186,0.95903365,-0.52890277,0.28584094,0.30084876,-0.33849332,0.024697991,-7.6119195,0.81856572,175557.58,7.2782014,1.1150175,0.29767938,-8.6430311,-9.7315681,-8.824526,-8.4038751,-0.24990381,-0.27482404,-8.8868544,-9.9564058,-9.2512744,-8.5966537,2.2336819e-07,0.64216636,0.00017635155,5.937911e-05,0.00014708116,0.00022399763,0.00013819368,4.7422876e-05,9.5989245e-05,0.00018472289,0.33842895,0.13514083,0.36073813,2.081827,0.33842895,0.13514083,0.36073813,2.081827,0.068446893,0.027332089,0.072958901,0.42104728,0.021528673,2.0067384,4.944402,0.58978516,0.71284354,1.0250055,-36.012833,0.0,0.0
1.0,66.0,66.0,-54.306126,0.84803981,0.23862036,4.0,15.0,0.0,75.656353,-9.5191332,1.0290877,-0.48692206,0.44546663,-1.985804,-0.17148996,0.33869306,0.36126392,0.15080362,-1.5642849,-0.63203627,0.87059548,1.6265082,-0.31363235,-10.220017,0.2819048,-1.4097632,-1.3108642,0.11547202,0.11610632,0.59488396,-0.10979354,-7.4341985,1.1640234,48902.159,7.9093097,0.51448494,0.67802076,-10.020219,-9.060709,-11.5627,-9.6956114,1.4160307,-0.27304691,-10.170908,-9.2826797,-12.365559,-8.493647,2.4485334e-05,0.27322569,4.4491219e-05,0.00011614061,9.5144417e-06,6.1553034e-05,3.8267559e-05,9.3021516e-05,4.2629077e-06,0.00020476512,0.099439921,0.28657067,0.017520988,2.3077029,0.099439921,0.28657067,0.017520988,2.3077029,0.016073584,0.046321615,0.0028321128,0.37301977,2.3599454,1.1153632,6.1865432,0.43824708,1.8128206,0.8960191,-36.057802,0.0,0.0
1.0,67.0,67.0,-52.095863,0.99654468,0.23862036,4.0,15.0,0.0,61.82936,-9.2962545,0.51010761,0.28491339,-1.7429688,0.65858664,-0.077096302,0.76118825,0.047509376,0.24194415,0.066496345,0.71273844,0.92407814,0.35357282,-0.017724985,-14.191771,0.10400907,0.40085178,-0.30397086,0.80100231,-1.1272807,-0.41602087,0.13401785,-4.5494257,1.2419051,519878.09,11.053824,1.3405919,0.20896198,-9.150918,-10.185356,-8.9603044,-9.3355819,0.32672892,-0.016379271,-9.1311337,-10.01757,-8.9260675,-8.4663249,7.1564689e-07,0.29911556,0.00010612234,3.7718641e-05,0.00012840716,8.8228378e-05,0.0001082428,4.4609204e-05,0.00013287955,0.00021043687,0.26429803,0.12662456,0.4971148,2.3716235,0.26429803,0.12662456,0.4971148,2.3716235,0.064240718,0.030777576,0.12082955,0.57645074,0.068975479,0.78554604,4.1141824,0.79229858,0.6596665,1.1434132,-35.227918,0.0,0.0
1.0,68.0,68.0,-54.851028,0.78788496,0.23862036,4.0,15.0,0.0,72.250395,-9.204181,0.15965639,0.92604911,-1.3509471,-0.58280456,-0.059108657,0.64101647,0.16970819,-0.91731929,-0.030698881,-0.26489653,1.1981435,1.0058289,-0.60134444,-14.485235,0.51063615,0.79405664,0.016441419,0.61390123,-0.42738565,0.14575191,0.15330778,-6.3623674,0.92600885,1715951.3,10.339293,1.7438907,0.24540524,-9.0563313,-9.4198683,-9.2972295,-9.2136181,1.2051275,-0.72049696,-9.6680425,-10.728382,-10.037405,-8.1782936,7.6778092e-07,0.78197606,0.00011665014,8.1096697e-05,9.1677878e-05,9.9672768e-05,6.327359e-05,2.1914061e-05,4.3733118e-05,0.00028068047,0.15877493,0.064492007,0.17056838,3.163269,0.15877493,0.064492007,0.17056838,3.163269,0.022263986,0.0090432989,0.023917706,0.44356484,0.074000261,3.5003646,7.1314691,0.49878983,1.1569091,1.1656837,-36.077003,0.0,0.0
1.0,69.0,69.0,-52.513209,0.99327545,0.23862036,4.0,15.0,0.0,63.625858,-9.3841896,0.32220279,-0.75861476,1.0491687,-0.032819414,0.067988919,0.7614081,-0.13241503,0.62800353,-0.073426031,0.76133428,0.32472752,0.050668149,0.43070945,-12.599076,0.91154925,-0.95408546,-1.638783,0.26845927,-0.15446945,-0.15748055,-0.029541339,-6.932026,1.6714098,5803.19,6.3229278,0.6828359,0.53567854,-9.6286174,-9.0461445,-9.3947641,-9.3622834,0.016453342,0.13986321,-9.5895761,-8.4281143,-9.3108081,-8.766144,1.414447e-06,0.18632706,6.5817987e-05,0.00011784451,8.3158335e-05,8.5903723e-05,6.8438428e-05,0.00021863337,9.0441432e-05,0.00015592367,0.16891863,0.62953329,0.34398258,1.7572598,0.16891863,0.62953329,0.34398258,1.7572598,0.048639479,0.18127173,0.099048482,0.5059963,0.13632723,0.43684931,3.4728708,0.83495599,0.85429343,0.97089074,-35.862825,0.0,0.0
1.0,70.0,70.0,-62.177031,0.41044971,0.23862036,4.0,15.0,0.0,74.521282,-10.425372,0.60127044,0.75594812,-0.38906999,0.63625865,0.79828302,0.18091694,-0.34400024,-0.9250628,0.50272974,0.25785296,1.0800768,0.72823484,-1.6775105,-13.020269,0.0038868544,1.3842348,-0.60904595,0.31148767,-0.65472168,0.45230572,0.1011535,-6.7960034,0.30007797,2691001.0,10.658464,0.33281572,0.35950543,-9.9708431,-10.659309,-10.042809,-9.9453883,0.78654952,-1.8118401,-11.844919,-12.638508,-11.763697,-9.1121889,2.2269246e-06,0.44353273,4.6743139e-05,2.3481243e-05,4.3497425e-05,4.7948246e-05,7.1749221e-06,3.2446332e-06,7.7820046e-06,0.00011031299,0.018409292,0.009831582,0.031384968,1.2432274,0.018409292,0.009831582,0.031384968,1.2432274,0.0087645102,0.0046807341,0.014942121,0.5918902,0.21463544,0.5829472,2.1004359,0.62027756,1.5719325,1.1064465,-35.556983,0.0,0.0
1.0,71.0,71.0,-53.753825,0.94907664,0.23862036,4.0,15.0,0.0,78.431809,-9.3329132,0.46137942,-0.5341065,0.61846625,0.071404549,-0.50740271,0.030274319,1.0417951,0.16077889,-0.45458239,-0.43054371,0.42342099,1.748581,0.0066382049,-13.296642,0.29063959,-0.43587224,-0.9861257,0.13861518,-0.041239961,0.32377312,-0.28970144,-7.500691,2.3592549,202791.36,7.8693869,0.91948034,0.43769487,-9.5793389,-9.0475656,-9.2999686,-9.5670183,0.74038592,0.0028107553,-9.5449885,-9.0398873,-9.31092,-8.8396668,1.4802142e-06,0.37089281,6.9142643e-05,0.00011767717,9.1427106e-05,6.999979e-05,7.1558983e-05,0.0001185842,9.0431312e-05,0.00014487101,0.18175963,0.35460115,0.35922453,1.6326962,0.18175963,0.35460115,0.35922453,1.6326962,0.05130254,0.1000879,0.10139287,0.46083646,0.142666,0.87194975,3.5428973,0.71361977,1.3823336,0.748487,-35.978923,0.0,0.0
1.0,72.0,72.0,-69.021028,0.63006492,0.23862036,4.0,15.0,0.0,80.846703,-5.4542038,0.45336035,0.084570191,-0.42298919,-2.3576694,-0.60456946,0.0033874614,-0.29962676,1.1640916,1.8686775,0.8424385,1.4484152,-1.3918972,-2.9639366,-11.627355,0.19287158,0.014523399,-0.52235577,0.96798269,-1.2114132,-0.10689456,0.30197619,-5.2192449,0.073501156,220793.18,9.2470504,0.66747713,0.47040669,-5.415863,-5.6459703,-6.5230776,-5.7282916,-2.0160451,-4.2930109,-9.7098889,-9.935038,-10.809758,-7.741483,8.9437624e-06,0.18360239,0.0044454996,0.0035317198,0.0014691407,0.0032526292,6.0680452e-05,4.8447106e-05,2.0201404e-05,0.00043442685,0.15013633,0.13994965,0.07712004,4.8959907,0.15013633,0.13994965,0.07712004,4.8959907,0.021825529,0.020344678,0.011211049,0.71173704,0.86201771,0.75371757,6.878932,0.76511829,0.89862042,1.352529,-34.48811,0.0,0.0
1.0,73.0,73.0,-56.937205,0.9744274,0.23862036,4.0,15.0,0.0,82.3273,-8.3048892,2.1224217,-1.1744149,-0.59503458,-1.9349546,0.45792437,0.11839456,-0.75316265,-1.1391519,0.81312032,-0.58204077,0.72083099,-0.88455652,-2.4427447,-13.400711,0.76037391,0.41035966,-1.0166053,0.35775328,-1.1705025,-0.16057989,0.35944167,-6.774573,0.46922696,459940.88,8.5073688,1.3429453,0.77276555,-10.797493,-9.5678035,-12.411679,-7.3329806,-0.63761575,-1.7608061,-12.647469,-11.463479,-14.076216,-8.0395068,2.0685044e-06,0.23803052,2.0450709e-05,6.9944847e-05,4.070768e-06,0.00065362251,3.2156873e-06,1.0506893e-05,7.7050788e-07,0.00032246796,0.0079357514,0.030247732,0.0029298777,3.6342139,0.0079357514,0.030247732,0.0029298777,3.6342139,0.0017632507,0.0067207669,0.00065099178,0.80748877,0.1993666,0.62594321,4.500637,0.81662378,0.85164978,1.4325294,-33.90363,0.0,0.0
1.0,74.0,74.0,-53.216486,0.9858913,0.23862036,4.0,31.0,0.0,68.644991,-10.682539,0.16094323,1.2090068,0.29617419,1.5445322,0.76292446,0.3505813,-0.37491566,0.4628486,-1.6507147,1.3334501,0.84991536,1.5931239,1.1449127,-12.547208,0.71774139,-0.45234282,-0.97582251,0.15047831,0.19435201,0.095695699,-0.25380676,-5.8190472,0.83230139,34325.212,9.3781139,1.1456769,0.2172505,-10.487958,-10.634872,-10.433957,-10.559751,1.3540205,0.97307889,-9.6463171,-9.4995268,-10.039588,-8.7382483,2.5693106e-06,0.3880672,2.7870061e-05,2.4062119e-05,2.9416436e-05,2.5939297e-05,6.4663279e-05,7.4887257e-05,4.3637756e-05,0.0001603345,0.16176539,0.21950122,0.16940769,1.8069698,0.16176539,0.21950122,0.16940769,1.8069698,0.046728545,0.063406472,0.048936147,0.5219724,0.24763529,0.8565316,3.461811,0.68104356,1.1004242,0.77584171,-35.458889,0.0,0.0
