chain__,iter__,draw__,lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu_log_hazard,sigma_port,z_port[1],sigma_visit,z_visit[1],sigma_time,z_time[1],mu_log_aboard,sigma_ship,z_ship[1],mu_log_r,sigma_r,z_r[1],log_crew_ratio,beta_repeat,ww_logit_base,ww_slope,ww_conc,conc_intercept,conc_slope,conc_sigma,log_lambda_port[1],fleet_time[1],log_lambda_visit[1],lambda_aboard[1],R_onboard[1],lambda_port[1],lambda_visit[1],imported_cases_visit[1],imported_cases[1],attribution_share[1],aboard_cases,secondary_cases,total_incidence,import_share,crew_hazard_ratio,repeat_hazard_ratio,loglik_clinical,loglik_wastewater,loglik_concentration,ww_expected_fraction[1],ww_expected_fraction[2],ww_expected_fraction[3],ww_expected_fraction[4],ww_expected_fraction[5],ww_expected_fraction[6],ww_expected_fraction[7],conc_expected_log10[1],conc_expected_log10[2],conc_expected_log10[3],conc_expected_log10[4],conc_expected_log10[5],conc_expected_log10[6],conc_expected_log10[7]
1.0,101.0,101.0,-242876.93,0.72536272,0.20814767,4.0,31.0,0.0,242894.32,-2.6963727,0.37620791,0.91924542,0.36632274,-0.086606237,0.53005431,-0.93642982,-9.517999,0.38270182,-0.97138754,-1.1210912,0.075019656,-1.0096365,-0.60198777,0.0031023593,-0.0093051081,0.00049323022,624282.66,7.4841181,0.045314448,0.38509388,-2.3505453,-0.49635867,-2.8786298,5.0691579e-05,0.30214936,0.095317173,0.056211732,4.0474873,4.0474873,0.9993721,0.0024838874,5.9106486e-05,4.0500303,0.9993721,0.54772181,1.0031072,-251.20062,-47.214501,-2.9577092,0.49597025,0.49597025,0.49736633,0.4974518,0.49750179,0.49753726,0.49756478,7.2122315,7.2122315,7.4350544,7.4486953,7.4566748,7.4623363,7.4667277
1.0,102.0,102.0,-242870.4,0.99905623,0.20814767,4.0,15.0,0.0,242883.83,-7.7972762,1.2608732,2.010058,0.32480038,0.31702725,0.25390596,-0.19006614,-9.7804967,0.15119268,-0.2720549,-0.52237236,0.28219582,0.57338915,-0.56720291,0.0033116926,-0.011292671,0.00026847127,174928.26,8.00433,0.13428466,0.41105325,-5.262848,-0.048258924,-5.2081364,5.4265092e-05,0.69728271,0.0051805294,0.0054718617,0.3984533,0.3984533,0.9933375,0.0026589895,1.350941e-05,0.4011258,0.9933375,0.56710948,1.0033172,-253.52015,-45.686293,-2.9507265,0.49624964,0.49624964,0.49685436,0.49690087,0.49692809,0.49694739,0.49696237,7.1986221,7.1986221,7.7240945,7.7645146,7.7881598,7.8049366,7.8179499
1.0,103.0,103.0,-242873.37,0.92226006,0.20814767,5.0,31.0,0.0,242881.41,-6.6401912,0.49875914,-1.9314174,0.030141545,-0.49480203,0.33339586,1.0680741,-12.635249,0.74879159,0.52067509,-0.37877077,0.16607248,-0.070940397,0.32904523,-0.12608145,-0.0018250713,0.0018196288,29183.112,8.2457914,0.12998643,0.37628832,-7.6035033,0.35609148,-7.2623259,4.807313e-06,0.67668323,0.00049870129,0.00070147459,0.075313756,0.075313756,0.99684948,0.00023555834,2.4693205e-06,0.075551784,0.99684948,1.3896407,0.88154304,-255.57025,-46.748192,-2.4092791,0.49325937,0.49325937,0.49659865,0.49691381,0.4970982,0.49722904,0.49733053,7.4658728,7.4658728,7.8803106,7.9194221,7.9423055,7.9585428,7.9711381
1.0,104.0,104.0,-242878.51,0.88090108,0.20814767,4.0,15.0,0.0,242888.47,-6.5422924,0.29862926,0.098575653,0.012808011,-0.72063477,0.40503163,1.1629211,-15.279436,0.74711305,0.34580184,0.18963426,0.4674123,0.42275694,0.8219013,0.55485202,-0.023620998,0.00032730168,30812.073,8.1392912,0.1538732,0.42967719,-6.5128549,0.47101983,-6.0510649,2.9952064e-07,1.4729041,0.0014842364,0.0023553524,0.34044846,0.34044846,0.99988576,1.4676512e-05,2.4221784e-05,0.34048736,0.99988576,2.2748208,1.7416832,-254.37141,-46.750664,-3.3953224,0.49296475,0.49296475,0.49368848,0.49374519,0.49377836,0.49380189,0.49382015,7.216052,7.216052,7.807223,7.8535387,7.8806328,7.8998568,7.9147685
1.0,105.0,105.0,-242874.44,0.56471691,0.20814767,4.0,15.0,0.0,242887.43,-7.8080918,1.2681948,0.84133475,1.4485458,1.2686765,0.59531405,0.29740746,-13.036668,0.34005723,0.11279325,-0.26942844,0.35387788,-0.57747485,0.0044776609,-0.43666348,0.0015659878,0.0013949828,63120.028,7.5430412,0.029285407,0.22345057,-6.7411154,0.17705084,-4.7263284,2.264149e-06,0.62264172,0.0011813287,0.0088589375,0.80783307,0.80783307,0.99983261,0.0001109433,2.4298587e-05,0.80796832,0.99983261,1.0044877,0.64618885,-253.04835,-49.31104,-1.6806802,0.49557351,0.49557351,0.49895989,0.49920161,0.49934301,0.49944334,0.49952116,7.3673288,7.3673288,7.4908315,7.4996469,7.5048037,7.5084625,7.5113006
1.0,106.0,106.0,-242879.43,0.92478983,0.20814767,4.0,15.0,0.0,242886.7,-4.3092542,0.21611545,-0.097201056,0.029192916,-0.94965671,0.38186496,1.1810835,-9.5773499,0.0086569963,1.6673713,-0.69873826,0.49729478,1.5507416,-0.4001997,0.30626627,-0.016618412,0.00041905512,37842.644,7.7165483,0.10679691,0.36923028,-4.3302609,0.4510144,-3.9069697,7.0287581e-05,1.0751256,0.013164113,0.020101322,1.5507731,1.5507731,0.99773222,0.0034440915,8.0710947e-05,1.5542979,0.99773222,0.6701862,1.3583439,-252.22614,-45.448833,-3.6303394,0.49439827,0.49439827,0.495484,0.49555661,0.49559908,0.49562922,0.49565259,7.0757669,7.0757669,7.5564949,7.5886433,7.607449,7.620792,7.6311418
1.0,107.0,107.0,-242879.22,0.99263591,0.20814767,5.0,31.0,0.0,242889.69,-3.8275236,0.97882628,-0.55312466,0.040187349,0.75730566,0.24458511,0.60986626,-9.0880003,0.012519418,0.15624878,-0.51410543,0.4865112,1.3137021,-1.1443215,0.14281713,-0.015874676,0.00020362427,85528.267,7.9465762,0.024047209,0.24794765,-4.3689365,0.14916421,-4.1893382,0.00011323512,1.1331772,0.012664702,0.015156312,0.94536703,0.94536703,0.99411066,0.0055485211,5.2047671e-05,0.9509676,0.99411066,0.3184399,1.1535188,-252.50445,-45.033201,-1.0554395,0.49532817,0.49532817,0.49583075,0.49586603,0.49588667,0.49590131,0.49591267,7.8022929,7.8022929,7.9054066,7.9126453,7.9168797,7.9198841,7.9222145
1.0,108.0,108.0,-242877.03,0.96047914,0.20814767,4.0,31.0,0.0,242889.15,-7.7439437,0.58690607,0.0050466404,0.0083346677,0.21060633,1.3902095,0.57903981,-11.907578,0.025551618,-0.56200862,-1.6172213,0.52297289,1.7514092,-0.13795092,0.18177303,-0.010190073,0.00057594713,87401.031,7.612901,0.030488129,0.34416286,-7.7409818,0.80498663,-6.9342398,6.6430542e-06,0.49594921,0.00043464463,0.00097386308,0.083350935,0.083350935,0.99608604,0.00032550966,2.004481e-06,0.083678449,0.99608604,0.87114145,1.1993419,-255.24447,-45.495087,-0.80938378,0.49546336,0.49546336,0.49653505,0.49663481,0.49669317,0.49673458,0.49676671,7.4299722,7.4299722,7.52853,7.537704,7.5430714,7.5468799,7.5498341
1.0,109.0,109.0,-242874.3,0.98292177,0.20814767,4.0,15.0,0.0,242884.5,-5.876615,0.50299153,0.44244174,0.18501336,-1.1158882,0.47166716,1.7744235,-12.192232,0.079097026,0.11415177,0.76433472,0.17724604,-0.14530882,-0.24957676,-0.18773258,-0.01684075,0.00059725206,28142.496,7.9878768,0.083358106,0.19334065,-5.6540705,0.83693731,-5.0235875,5.1156639e-06,2.09296,0.0035032277,0.0065808757,0.53781206,0.53781206,0.99943309,0.00025066753,5.4394548e-05,0.53811712,0.99943309,0.77913047,0.82883633,-253.34486,-45.881736,-2.4992183,0.49372731,0.49372731,0.49511634,0.49521982,0.49528035,0.4953233,0.49535662,7.4877281,7.4877281,7.8245513,7.8496429,7.864321,7.8747354,7.8828137
1.0,110.0,110.0,-242876.49,0.75604642,0.20814767,4.0,31.0,0.0,242891.44,-6.526185,1.5168634,-0.5208469,0.39947624,-1.0373442,0.33839871,1.2653595,-11.426828,0.046026252,-0.36907242,0.35249278,0.22991688,-0.053457159,0.40429114,-0.27725305,-0.016268695,0.0020163488,16062.348,7.6488993,0.018947411,0.20539148,-7.3162386,0.42819603,-7.3024369,1.0715542e-05,1.4052315,0.00066465754,0.00067389453,0.075426375,0.075426375,0.99301948,0.00052506155,5.1551987e-06,0.075956592,0.99301948,1.4982401,0.7578627,-255.60116,-49.690674,1.4209253,0.48897039,0.48897039,0.49267249,0.49302167,0.49322596,0.49337093,0.49348338,7.5352148,7.5352148,7.5956688,7.6013699,7.6047055,7.6070723,7.6089083
1.0,111.0,111.0,-242872.08,1.0,0.20814767,4.0,15.0,0.0,242883.71,-5.4062789,0.24180443,1.6768641,0.52199901,0.71289861,1.5023372,-0.082779177,-10.392971,1.3116583,1.4422161,-0.37638428,0.39999938,-0.21849084,-0.42219224,-0.10916231,-0.012606395,0.00019169492,109589.14,7.6998473,0.0097883705,0.15271288,-5.0008058,-0.12436224,-4.7530356,0.00020320879,0.6289016,0.00673252,0.0086254716,0.66015509,0.66015509,0.98511103,0.0099572308,2.0355971e-05,0.67013268,0.98511103,0.65560799,0.89658488,-253.05203,-45.271096,2.4800234,0.49618638,0.49618638,0.49664276,0.49667598,0.49669541,0.49670919,0.49671988,7.641117,7.641117,7.6816016,7.684548,7.6862716,7.6874945,7.6884431
1.0,112.0,112.0,-242871.46,1.0,0.20814767,4.0,15.0,0.0,242877.61,-3.8364002,0.19319754,0.49208374,0.7335288,0.57638271,0.19136858,-0.82383584,-12.603022,0.34651872,1.7972238,-0.4752638,0.23123925,-0.8084735,-0.12973804,-0.24439338,-0.018138725,0.00020088627,164679.52,7.8009309,0.037714584,0.17562921,-3.7413308,-0.1576563,-3.4761938,6.266767e-06,0.51570798,0.023722512,0.030924894,2.656129,2.656129,0.9998595,0.00030707158,6.6170549e-05,2.6565022,0.9998595,0.87832549,0.78317949,-251.79878,-45.460621,0.60705613,0.49477167,0.49477167,0.49531907,0.49535388,0.49537424,0.49538868,0.49539989,7.5746434,7.5746434,7.7531885,7.7645415,7.7711827,7.7758947,7.7795496
1.0,113.0,113.0,-242876.8,0.7065188,0.20814767,4.0,31.0,0.0,242886.16,-9.2219739,0.14208285,0.26682298,0.11934926,-0.30176909,0.3334149,-0.73959249,-9.2676567,0.60158662,2.152127,0.11376146,0.1677428,-0.096627123,0.69048916,0.080351776,-0.014271078,0.00012378842,29864.961,8.0074483,0.069493296,0.53274425,-9.1840629,-0.24659116,-9.46667,0.00034465526,1.1024698,0.00010266257,7.7388684e-05,0.010275439,0.010275439,0.37826032,0.016888108,1.4464876e-06,0.027164993,0.37826032,1.994691,1.0836682,-256.0797,-45.18072,-2.6878316,0.49600477,0.49600477,0.49620033,0.49622175,0.49623429,0.49624318,0.49625009,7.5904885,7.5904885,7.7812179,7.8021103,7.8143384,7.8230163,7.8297483
1.0,114.0,114.0,-242889.23,0.99125033,0.20814767,4.0,15.0,0.0,242897.52,-16.152039,2.1335437,-0.21621485,0.14104234,-1.4553504,0.096505724,0.017576524,-6.5819749,0.542879,1.642258,-1.0754103,0.06330359,2.1406941,0.54380758,-0.6173281,-0.018499551,5.016924e-05,89681.754,8.1112022,0.084220857,0.30436847,-16.613343,0.0016962351,-16.816913,0.0033781483,0.3906682,6.0942001e-08,4.9717293e-08,6.0330559e-06,6.0330559e-06,3.6445049e-05,0.16552927,3.1236345e-06,0.16553842,3.6445049e-05,1.7225531,0.53938369,-254.01162,-44.995102,-1.706516,0.49520198,0.49520198,0.49530388,0.49531257,0.49531766,0.49532127,0.49532406,7.605877,7.605877,7.9030775,7.9284251,7.9432539,7.9537754,7.9619368
1.0,115.0,115.0,-242883.09,0.30769159,0.20814767,4.0,15.0,0.0,242900.87,-16.676305,0.93748759,0.23669287,0.62183916,-0.25717648,0.099984095,0.090857838,-5.7974569,0.59041632,1.9685243,-1.0053198,0.038907372,1.6722214,0.52161966,-0.35043734,-0.014588027,0.000224442,49081.057,7.8944389,0.079890249,0.40354248,-16.454409,0.0090843387,-16.605247,0.0097040881,0.39052704,7.1439932e-08,6.1437409e-08,7.3577241e-06,7.3577241e-06,1.5473116e-05,0.47550031,8.9695399e-06,0.47551664,1.5473116e-05,1.6847542,0.70437997,-252.95753,-45.031335,-1.6076085,0.49557791,0.49557791,0.496093,0.49613188,0.49615463,0.49617077,0.49618329,7.4150975,7.4150975,7.7336204,7.7576679,7.7717353,7.7817164,7.7894584
1.0,116.0,116.0,-242874.7,0.96960351,0.20814767,4.0,15.0,0.0,242891.61,-3.7632919,0.1693908,-0.26566681,0.088911797,-0.33693916,0.50741496,0.074489104,-8.0670915,0.16653738,0.704819,-0.72563289,0.30994292,-0.43819719,0.21629868,0.752442,-0.012701071,0.00075227028,102335.91,7.8556855,0.040566004,0.17922358,-3.8082934,0.037796886,-3.8004544,0.00035276346,0.42254936,0.022186008,0.022360608,2.2615938,2.2615938,0.9923947,0.01728541,4.6511492e-05,2.2789257,0.9923947,1.2414731,2.122176,-252.10751,-46.149439,-0.11773288,0.49422674,0.49422674,0.49624779,0.49637814,0.49645439,0.49650849,0.49655045,7.6122895,7.6122895,7.8016327,7.8138441,7.8209874,7.8260556,7.8299869
1.0,117.0,117.0,-242877.04,0.98428259,0.20814767,4.0,15.0,0.0,242886.4,-6.8491621,1.4187624,0.056318439,0.068811469,0.21894506,0.02227558,-1.9463496,-10.994812,0.26585422,0.37144679,-0.53369014,0.37743883,2.3297223,-0.26158137,-0.33741421,-0.010418261,0.00031896578,32163.198,7.7306309,0.010242256,0.21372451,-6.7692596,-0.043356068,-6.7975498,1.853107e-05,1.4128904,0.0011485447,0.0011165075,0.090808899,0.090808899,0.99003216,0.00090802244,6.2592092e-06,0.091723181,0.99003216,0.76983323,0.71361319,-255.09892,-45.459745,2.206489,0.49629383,0.49629383,0.49689467,0.49694992,0.49698224,0.49700518,0.49702297,7.6691774,7.6691774,7.702695,7.7057771,7.7075802,7.7088597,7.7098522
1.0,118.0,118.0,-242876.11,0.8353056,0.20814767,4.0,31.0,0.0,242889.3,-5.3357367,0.22159748,0.87267264,0.2312069,2.5583531,0.77423755,1.5994502,-11.943195,0.20397405,-0.68613274,-1.071617,0.41957656,-2.4825603,-0.11486325,0.3699825,-0.010809817,0.00039383341,32639.551,7.8400565,0.022784971,0.34156686,-5.1423547,1.2383544,-3.3124914,5.6539945e-06,0.12084565,0.005843913,0.036425311,3.1486949,3.1486949,0.99990618,0.00027704573,1.838067e-05,3.1489903,0.99990618,0.89148805,1.4477093,-251.63516,-45.617332,-0.33381152,0.49593738,0.49593738,0.49702734,0.49709558,0.4971355,0.49716383,0.4971858,7.7033467,7.7033467,7.8128963,7.8197552,7.8237674,7.8266141,7.8288222
1.0,119.0,119.0,-242877.15,0.98358287,0.20814767,4.0,15.0,0.0,242887.58,-6.2389864,1.3175829,-1.1785113,0.64046691,-0.26737418,0.44048937,0.92887238,-15.261304,0.24458478,-0.17292806,0.5571027,0.46237506,0.0069910675,0.14729556,-0.26047765,-0.0081601705,0.00038402453,2091415.9,7.8916802,0.035643984,0.35519202,-7.7917728,0.40915841,-7.5538587,2.258037e-07,1.7512594,0.00041311986,0.00052408394,0.051184788,0.051184788,0.99969932,1.1064381e-05,4.3305874e-06,0.051200183,0.99969932,1.1586964,0.77068338,-255.86537,-47.012462,-0.3976367,0.49663363,0.49663363,0.4973011,0.4973676,0.49740651,0.49743412,0.49745554,7.6778163,7.6778163,7.7854417,7.7961642,7.8024383,7.8068904,7.810344
1.0,120.0,120.0,-242874.32,0.89554956,0.20814767,4.0,15.0,0.0,242886.7,-4.3689666,0.42048716,2.3771836,0.10917222,-0.090823778,0.43212231,2.0205639,-11.08035,0.338994,-0.73884396,0.055651466,0.52370383,0.30974432,0.20459501,0.2269795,-0.0075859796,0.00032397983,122563.99,7.7527182,0.0048929199,0.22876002,-3.3693914,0.87313073,-2.5061761,1.1997484e-05,1.2434201,0.034410573,0.081579595,8.2016191,8.2016191,0.99986828,0.00058787673,0.00049261786,8.2026996,0.99986828,1.227028,1.2548041,-250.82904,-47.11656,1.7920868,0.49698455,0.49698455,0.49795875,0.49801489,0.49804773,0.49807103,0.4980891,7.7233607,7.7233607,7.74892,7.7503929,7.7512545,7.7518659,7.75234
1.0,121.0,121.0,-242871.54,0.95436596,0.20814767,4.0,15.0,0.0,242884.31,-5.667392,0.38700459,2.1636787,1.1098978,-0.047224394,1.8841183,1.524671,-10.156257,0.2901104,0.016632946,-0.53917753,0.78972737,0.61070514,0.30096114,0.19852254,-0.015107647,0.00025888412,319445.46,7.6166272,0.017078244,0.23247135,-4.8300384,2.8726606,-2.0097921,3.9020168e-05,0.94470084,0.0079862142,0.13401653,14.172058,14.172058,0.99981948,0.0019119882,0.00064676626,14.174617,0.99981948,1.3511568,1.2195995,-250.33266,-45.602326,1.1191004,0.49532907,0.49532907,0.49614288,0.49618774,0.49621398,0.4962326,0.49624704,7.5141577,7.5141577,7.6074271,7.6125681,7.6155754,7.6177092,7.6193643
1.0,122.0,122.0,-242869.86,0.99200436,0.20814767,4.0,15.0,0.0,242877.75,-6.2113833,0.76669341,1.3906642,0.45696948,-0.039350414,1.2852766,2.50911,-9.0944416,0.21626991,0.090926511,-0.32622818,0.81879825,-0.32124136,0.23802015,-0.0096440938,-0.016804996,0.0002803787,466018.95,7.7550123,0.020959002,0.30602104,-5.1451702,3.2249005,-1.9382516,0.00011451818,0.55473762,0.0058274827,0.14395542,14.724748,14.724748,0.99959228,0.005611391,0.00039469579,14.730754,0.99959228,1.2687348,0.99040226,-250.26063,-45.836105,0.47774515,0.49483054,0.49483054,0.49571461,0.49576319,0.49579161,0.49581177,0.49582741,7.6292583,7.6292583,7.7440721,7.7503814,7.7540721,7.7566907,7.7587218
1.0,123.0,123.0,-242872.99,0.72171224,0.20814767,4.0,15.0,0.0,242884.03,-5.9788205,1.7559379,-0.01811356,0.74603657,0.61746712,0.31235753,1.7838413,-7.9883718,0.63775639,0.41622933,-0.96051251,0.35448643,-0.47657987,0.18384521,0.035408225,-0.01549334,0.00034536057,301161.63,7.6345651,0.0020849565,0.14011621,-6.0106268,0.55719624,-4.9927775,0.00044256693,0.32320981,0.0024525505,0.0067867882,0.67512832,0.67512832,0.96886355,0.021685779,1.0878349e-05,0.69682498,0.96886355,1.2018298,1.0360426,-253.25174,-45.670397,2.3080871,0.49493401,0.49493401,0.49575956,0.4958194,0.49585441,0.49587924,0.49589851,7.6220554,7.6220554,7.6307141,7.6313417,7.6317088,7.6319693,7.6321714
1.0,124.0,124.0,-242879.47,0.72517747,0.20814767,4.0,31.0,0.0,242884.18,-5.9702769,0.040467363,0.28788823,0.53274003,-0.0016539395,0.070367924,-0.97328974,-15.392806,0.28577978,-1.0390093,-0.073174942,0.24429785,0.59420099,-0.49597532,0.059863915,-0.021807202,0.00021005582,16106.332,8.0813696,0.032526113,0.34641348,-5.9586268,-0.068488378,-6.0279963,1.5347415e-07,1.0746415,0.0025834572,0.0024103187,0.17975439,0.17975439,0.99990626,7.5202333e-06,9.3308842e-06,0.17977124,0.99990626,0.60897667,1.0616921,-254.34846,-46.40663,-2.7340421,0.49382301,0.49382301,0.49425397,0.49429036,0.49431165,0.49432675,0.49433847,7.886213,7.886213,8.0021562,8.0119456,8.0176725,8.021736,8.0248879
1.0,125.0,125.0,-242878.81,0.65553155,0.20814767,4.0,15.0,0.0,242891.58,-5.8689558,0.043327492,0.34746659,0.68705801,-0.01140799,0.10153074,-1.1818188,-16.136858,0.37901391,-0.96501685,-0.15680649,0.25496357,0.36831238,-0.33264614,-0.028095785,-0.022623402,0.00016900248,16824.54,7.9634612,0.022545121,0.3544235,-5.853901,-0.11999094,-5.9817299,6.8077909e-08,0.93903713,0.0028686866,0.0025244555,0.19972231,0.19972231,0.99993794,3.3358175e-06,9.0589555e-06,0.1997347,0.99993794,0.71702388,0.97229523,-254.30233,-46.420948,-1.3774527,0.49376076,0.49376076,0.49411194,0.49414122,0.49415835,0.4941705,0.49417992,7.8281905,7.8281905,7.9095861,7.9163717,7.9203413,7.9231579,7.9253426
1.0,126.0,126.0,-242875.13,0.99147841,0.20814767,4.0,15.0,0.0,242884.63,-6.9829646,0.040992111,-0.34384761,0.2511334,-0.27951809,0.31841178,-1.4712918,-13.105482,0.75022708,-0.29014788,-0.88055001,0.36804552,-0.20673802,-0.22031349,-0.26526054,-0.013393905,0.00017516333,37514.625,7.7615685,0.11148217,0.34797359,-6.9970596,-0.46847663,-7.5357326,1.63616e-06,0.38418195,0.00091456717,0.00053367015,0.044131973,0.044131973,0.99816813,8.017184e-05,8.2042723e-07,0.044212966,0.99816813,0.80226726,0.76700609,-255.84483,-45.098215,-4.1526746,0.49604661,0.49604661,0.49634464,0.49637497,0.49639271,0.49640531,0.49641507,7.0926754,7.0926754,7.4221974,7.4557301,7.4753522,7.4892761,7.5000773
1.0,127.0,127.0,-242872.81,0.36460808,0.20814767,4.0,15.0,0.0,242888.53,-3.8619972,1.7504194,0.80799666,0.7646492,0.90062033,0.1471991,1.0919256,-10.095763,0.11752102,0.29168938,-0.46470533,0.35598857,0.40409492,0.88268418,0.12545327,-0.014489404,0.00030887991,242192.33,7.5807819,0.0041761561,0.22198873,-2.4476642,0.16073046,-1.5982751,4.2692663e-05,0.72553051,0.086495385,0.20224506,30.443938,30.443938,0.99989625,0.0020919405,0.0010669594,30.447097,0.99989625,2.4173797,1.1336622,-249.92156,-45.701856,1.4531842,0.49531095,0.49531095,0.49634097,0.49639449,0.4964258,0.49644801,0.49646524,7.5557249,7.5557249,7.5799188,7.581176,7.5819113,7.5824331,7.5828378
1.0,128.0,128.0,-242870.86,0.97069307,0.20814767,5.0,31.0,0.0,242880.32,-7.6579425,1.2904731,-0.57824197,0.30037395,0.049042427,1.8641287,-0.1880885,-9.2453168,0.22117935,-0.42302516,-0.5494715,0.32686278,1.0189445,0.045929204,0.10818299,-0.0047690848,0.0011832607,106442.97,8.1466111,0.11856113,0.45448826,-8.4041482,-0.35062117,-8.7400383,8.7937761e-05,0.80539981,0.00022393647,0.00016004776,0.014880282,0.014880282,0.77541941,0.0043089503,7.4650146e-07,0.019189979,0.77541941,1.0470003,1.1142516,-256.60198,-46.179367,-2.168161,0.49472109,0.49472109,0.4964878,0.49669246,0.49681227,0.49689731,0.49696328,7.4352443,7.4352443,7.7427882,7.7784131,7.7992688,7.8140707,7.825554
1.0,129.0,129.0,-242871.5,0.99544372,0.20814767,4.0,15.0,0.0,242877.35,-8.1504968,0.38403177,0.5031655,0.80125034,-0.22704926,0.18225452,1.3265869,-9.7692057,0.12039686,-0.14921189,-0.15478533,0.47230265,0.39131743,0.21417484,0.013813548,-0.0047076129,0.0012523321,90877.135,8.1088287,0.17782189,0.54421113,-7.9572653,0.24177646,-7.8974121,5.6167606e-05,1.0304905,0.00035010927,0.00037170423,0.037553742,0.037553742,0.9316706,0.0027522127,2.0062024e-06,0.040307961,0.9316706,1.2388392,1.0139094,-256.06617,-46.365433,-4.2864477,0.49449792,0.49449792,0.49659968,0.49681649,0.49694337,0.4970334,0.49710324,7.0418974,7.0418974,7.5603728,7.6138556,7.6451529,7.6673619,7.6845902
1.0,130.0,130.0,-242870.88,0.67227343,0.20814767,5.0,31.0,0.0,242878.49,-5.4527293,0.85631172,-0.16744255,0.28025835,0.43438297,0.16825061,-0.4408423,-12.690867,0.50636861,0.91558144,-1.1337422,0.3571612,0.53357928,-1.0416176,0.0094946245,-0.019021514,0.00021442808,34834.041,7.933036,0.063777545,0.2302284,-5.5961124,-0.074171984,-5.5485449,4.8952492e-06,0.38939214,0.0037122677,0.0038931181,0.24846309,0.24846309,0.99901674,0.00023986721,4.6776708e-06,0.24870763,0.99901674,0.3528834,1.0095398,-253.86873,-45.422535,-0.020888956,0.49450423,0.49450423,0.49496158,0.49499873,0.49502046,0.49503588,0.49504784,7.5503708,7.5503708,7.786703,7.8058992,7.8171289,7.8250968,7.8312772
1.0,131.0,131.0,-242877.88,0.95855658,0.20814767,4.0,15.0,0.0,242885.42,-8.6143614,0.91927336,1.1468184,0.6816212,-0.14742128,0.065235706,0.99727002,-11.186798,0.1079692,1.6025842,-1.0718609,0.24126206,1.3513268,-1.6732495,-0.12944572,-0.014285662,0.00034122372,36739.77,7.9195119,0.07742868,0.28753853,-7.5601218,0.065057614,-7.5955496,1.6473326e-05,0.47433712,0.00052081181,0.00050268359,0.028593008,0.028593008,0.97252236,0.00080719296,6.7359512e-07,0.029400874,0.97252236,0.18763635,0.87858228,-255.87513,-45.160821,-0.041795173,0.49525018,0.49525018,0.49579598,0.49585503,0.49588959,0.49591412,0.49593315,7.4549398,7.4549398,7.6701046,7.693385,7.7070102,7.7166793,7.7241802
1.0,132.0,132.0,-242872.91,0.69471751,0.20814767,4.0,31.0,0.0,242888.67,-4.4033133,0.74576286,-0.094075352,0.22524882,-1.0576314,0.41495998,1.6570753,-12.310144,0.047317348,0.78842917,-0.45977257,0.038989652,-0.81326909,-0.24510485,-0.31061106,-0.016437135,0.00037691973,119035.59,7.6818242,0.039292653,0.23276965,-4.4734712,0.68761992,-4.0240815,4.677074e-06,0.61171937,0.011407649,0.017879839,1.463825,1.463825,0.99981392,0.00022917663,4.3258446e-05,1.4640974,0.99981392,0.78262248,0.73299892,-252.34644,-45.528128,0.38636818,0.49458909,0.49458909,0.49556003,0.49562534,0.49566354,0.49569065,0.49571167,7.4460682,7.4460682,7.6219176,7.6337456,7.6406646,7.6455737,7.6493816
1.0,133.0,133.0,-242875.86,0.93760654,0.20814767,4.0,15.0,0.0,242886.9,-4.2667482,0.40117018,-0.33607819,1.2132161,0.097149906,0.37730984,0.83121843,-11.877929,0.18096004,1.365402,-0.30177883,0.04003897,-1.8932189,-0.50258642,-0.097322414,-0.017334027,5.2848438e-05,22740.631,7.7962269,0.034805209,0.29058338,-4.4015727,0.31362689,-3.970082,8.8876647e-06,0.68551743,0.012258046,0.018871886,1.4042284,1.4042284,0.99965686,0.00043549557,4.6510655e-05,1.4047104,0.99965686,0.60496394,0.90726344,-252.29225,-45.411921,0.48579968,0.49548408,0.49548408,0.49561968,0.49562883,0.49563419,0.49563799,0.49564094,7.5873956,7.5873956,7.7425361,7.7530132,7.759142,7.7634905,7.7668635
1.0,134.0,134.0,-242871.14,0.93682415,0.20814767,4.0,15.0,0.0,242884.31,-6.854122,1.1770977,1.3227724,0.19609538,0.22375616,1.2787237,0.93809763,-8.1640318,0.10234231,1.1445979,-0.67297745,0.050811294,-1.0281624,0.10709463,-0.22738557,-0.019510064,0.00027561509,84985.642,7.7848473,0.032323807,0.21701911,-5.2970897,1.1995677,-4.0536444,0.00032009555,0.48421817,0.0050061422,0.017358995,1.6620832,1.6620832,0.99062829,0.015684682,3.9240496e-05,1.6778071,0.99062829,1.1130396,0.79661358,-252.358,-45.708273,1.2607722,0.49417081,0.49417081,0.49489016,0.49493791,0.49496585,0.49498567,0.49500104,7.5909045,7.5909045,7.7374784,7.7472086,7.7529005,7.7569389,7.7600714
